# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:reactome_neuronal_system (set)
# _SET1_  NGENES = 385
# _SET1_  P-VALUE = 2.7511e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET5_   ENSG00000072518    11   63606400   63678491    107      10  383913       4.2119   6.5685e-07   -8.8818e-15       4.2119
_SET5_   ENSG00000126500    11   63870660   63886645     48       9  387897      0.90417     0.069106   -8.8818e-15      0.90417
_SET5_   ENSG00000110076    11   64373646   64490660    143      13  399145       3.2588   5.9899e-05   -8.8818e-15       3.2588
_SET5_   ENSG00000068831    11   64494383   64512928     19       3  396922     -0.20152      0.44751    -8.854e-15     -0.20152
_SET5_   ENSG00000133884    11   65101225   65120720     25       8  376193      -1.8841      0.91745   -8.8818e-15      -1.8841
_SET5_   ENSG00000175592    11   65659520   65668044     23       6  348831     -0.42749      0.44912   -8.8818e-15     -0.42749
_SET5_   ENSG00000174871    11   66045661   66052772      7       3  412786       3.9226    6.823e-06   -8.8818e-15       3.9226
_SET5_   ENSG00000174791    11   66097713   66104311     18       5  389950       2.5585    0.0010901   -8.8818e-15       2.5585
_SET5_   ENSG00000174669    11   66129992   66139685     18       3  377347        3.158   0.00012911   -8.8818e-15        3.158
_SET5_   ENSG00000173898    11   66452719   66496697     30      12  387161       4.1448   1.2391e-06   -8.8818e-15       4.1448
_SET5_   ENSG00000173621    11   66624118   66627946      2       1  300569        3.884    1.432e-05   -8.8818e-15        3.884
_SET5_   ENSG00000173227    11   66774249   66818334     43      15  380998       2.6407   0.00078571   -8.8818e-15       2.6407
_SET5_   ENSG00000172531    11   67165654   67188654     40       7  374095      0.36847      0.22352   -8.8818e-15      0.36847
_SET5_   ENSG00000175544    11   67219877   67226699     11       3  405106      -1.1366      0.74699   -8.8818e-15      -1.1366
_SET5_   ENSG00000069482    11   68451247   68458643     13       4  401617       1.1509     0.049537   -8.8818e-15       1.1509
_SET5_   ENSG00000132740    11   68671310   68708070     96      10  398785      0.75449     0.086226   -8.8818e-15      0.75449
_SET5_   ENSG00000168040    11   70049269   70053496      5       1  406953       -0.838      0.66394   -8.8818e-15       -0.838
_SET5_   ENSG00000131626    11   70116806   70230509    226       9  397664     -0.88793      0.61487   -8.8818e-15     -0.88793
_SET5_   ENSG00000085733    11   70244510   70282690     75       8  393817      -1.3584       0.7849   -8.8818e-15      -1.3584
_SET5_   ENSG00000162105    11   70313961   70963623   1798     143  389714       3.3702   2.1166e-06   -8.8818e-15       3.3702
_SET5_   ENSG00000137497    11   71713910   71791739    154       9  387803      -1.1062      0.74323   -8.8818e-15      -1.1062
_SET5_   ENSG00000186642    11   72287185   72385635    267      24  394295      0.71283     0.075329   -8.8818e-15      0.71283
_SET5_   ENSG00000137478    11   72547790   72853306    241      35  388309       0.0377      0.23469    -8.854e-15       0.0377
_SET5_   ENSG00000175538    11   74165886   74178774     35       8  388185      -0.4637      0.45401   -8.8818e-15      -0.4637
_SET5_   ENSG00000137486    11   74975226   75062873    183      35  399534      0.53709      0.11277   -8.8818e-15      0.53709
_SET5_   ENSG00000149273    11   75110530   75133324     33       8  408435       1.5705     0.017989   -8.8818e-15       1.5705
_SET5_   ENSG00000158555    11   75145685   75236948    218      23  393018      0.75047     0.077287   -8.8818e-15      0.75047
_SET5_   ENSG00000171533    11   75297963   75380165    147      15  388754      0.69388     0.094758   -8.8818e-15      0.69388
_SET5_   ENSG00000254550    11   76813886   76814377      2       1  315938      0.15675      0.31691    -8.854e-15      0.15675
_SET5_   ENSG00000137474    11   76839310   76926284    276      30  387641      0.13268      0.18803    -8.854e-15      0.13268
_SET5_   ENSG00000149269    11   77032752   77185680    316      14  390056      0.48554      0.11811   -8.8818e-15      0.48554
_SET5_   ENSG00000178301    11   77300436   77321400     45       5  402782      -1.0701      0.72738   -8.8818e-15      -1.0701
_SET5_   ENSG00000149256    11   78363876   79151992   2196     206  391088       2.2829    8.834e-05   -8.8818e-15       2.2829
_SET5_   ENSG00000150672    11   83166055   85338966   5859     177  388822     -0.57803      0.20135   -8.8818e-15     -0.57803
_SET5_   ENSG00000073921    11   85668727   85780924    312      17  399525       2.0332    0.0030168   -8.8818e-15       2.0332
_SET5_   ENSG00000174804    11   86656721   86666433     20       5  394163      -1.8289      0.92355   -8.8818e-15      -1.8289
_SET5_   ENSG00000168959    11   88237744   88799113   1680      41  395639       1.5472    0.0019354   -8.8818e-15       1.5472
_SET5_   ENSG00000214376    11   93551398   93583697     92      13  392114      0.86681      0.07101   -8.8818e-15      0.86681
_SET5_   ENSG00000087053    11   95566046   95658479    226      22  385758      -1.1627      0.68247   -8.8818e-15      -1.1627
_SET5_   ENSG00000149972    11   98891683  100229616   5331     204  394965       3.6079    2.104e-07   -8.8818e-15       3.6079
_SET5_   ENSG00000152578    11  105480721  105852819    755      38  387369     -0.62932      0.37564   -8.8818e-15     -0.62932
_SET5_   ENSG00000137710    11  110045605  110167447    175      13  388015      0.38786      0.14248   -8.8818e-15      0.38786
_SET5_   ENSG00000109846    11  111779289  111794446     20       5  377097      0.76609     0.096129   -8.8818e-15      0.76609
_SET5_   ENSG00000149295    11  113280318  113346413    174      23  399441       3.8062   3.9196e-06   -8.8818e-15       3.8062
_SET5_   ENSG00000166682    11  113558272  113577095     53      10  393176      0.53712      0.13103   -8.8818e-15      0.53712
_SET5_   ENSG00000149305    11  113775399  113817287    120      17  396044     -0.29368      0.39044   -8.8818e-15     -0.29368
_SET5_   ENSG00000166736    11  113845603  113861035     53      11  388386      0.49565      0.15012   -8.8818e-15      0.49565
_SET5_   ENSG00000109917    11  116648436  116658766     26       8  398988    -0.093434      0.34874    -8.854e-15    -0.093434
_SET5_   ENSG00000186318    11  117156402  117186975     59      15  399428       1.1052     0.043934   -8.8818e-15       1.1052
_SET5_   ENSG00000177103    11  117298489  117688240   1376     113  379465      -0.9031      0.43252   -8.8818e-15      -0.9031
_SET5_   ENSG00000137726    11  117707693  117748201    128      20  397704    -0.026803      0.26741    -8.854e-15    -0.026803
_SET5_   ENSG00000198851    11  118175260  118186890     27       5  402209       1.3486     0.029875   -8.8818e-15       1.3486
_SET5_   ENSG00000118181    11  118886422  118889401     14       2  374323        1.734     0.014794   -8.8818e-15        1.734
_SET5_   ENSG00000196655    11  118889142  118896164     30       4  371540       1.4243     0.027746   -8.8818e-15       1.4243
_SET5_   ENSG00000110395    11  119076752  119178859    132      14  389518      0.65499     0.096525   -8.8818e-15      0.65499
_SET5_   ENSG00000154096    11  119288090  119295695     18       3  412640       1.5328      0.02278   -8.8818e-15       1.5328
_SET5_   ENSG00000110400    11  119494120  119599794    243      34  396111      0.83783     0.060147   -8.8818e-15      0.83783
_SET5_   ENSG00000149403    11  120382468  120859613   1372     133  393390       1.3277    0.0091033   -8.8818e-15       1.3277
_SET5_   ENSG00000109971    11  122928197  122933938     33       9  365045      -2.1162      0.94745   -8.8818e-15      -2.1162
_SET5_   ENSG00000181499    11  123813492  123814580      4       1  401835     -0.75154      0.64484   -8.8818e-15     -0.75154
_SET5_   ENSG00000154146    11  124609742  124617106     12       3  410885       3.0399   0.00023757   -8.8818e-15       3.0399
_SET5_   ENSG00000154134    11  124735282  124751366     40      13  398685      -1.1359      0.70698   -8.8818e-15      -1.1359
_SET5_   ENSG00000154133    11  124753587  124768396     58      11  402037     -0.13921      0.34875    -8.854e-15     -0.13921
_SET5_   ENSG00000165478    11  124789089  124806308     41      14  386472       1.1902     0.038618   -8.8818e-15       1.1902
_SET5_   ENSG00000149557    11  125315646  125366213    110      16  391462     0.099201      0.23255    -8.854e-15     0.099201
_SET5_   ENSG00000149571    11  126293254  126873355   1930     150  390424     -0.10907      0.11453    -8.854e-15     -0.10907
_SET5_   ENSG00000134909    11  128834955  129149219    721      28  382638     -0.92168      0.50496   -8.8818e-15     -0.92168
_SET5_   ENSG00000080854    11  133778459  133826880    138      24  387919      0.36855      0.14849   -8.8818e-15      0.36855
_SET5_   ENSG00000120645    12     175931     287626    383      51  390895       1.1002     0.030873   -8.8818e-15       1.1002
_SET5_   ENSG00000111181    12     299243     323736     81      14  366767      0.53752      0.11665   -8.8818e-15      0.53752
_SET5_   ENSG00000010379    12     329789     372039    137      21  399835      0.47389      0.13398   -8.8818e-15      0.47389
_SET5_   ENSG00000082805    12    1099675    1605099   1585      45  393925     -0.83755      0.32676   -8.8818e-15     -0.83755
_SET5_   ENSG00000151067    12    2079952    2802108   1982     179  394906       5.6704   1.2947e-12   -8.8818e-15       5.6704
_SET5_   ENSG00000004478    12    2904119    2914576     11       4  393472     -0.27509      0.44848   -8.8818e-15     -0.27509
_SET5_   ENSG00000151079    12    4918342    4960277    219      27  405054     -0.02895      0.25446    -8.854e-15     -0.02895
_SET5_   ENSG00000111262    12    5019071    5040527     55      11  396255      0.46714      0.14785   -8.8818e-15      0.46714
_SET5_   ENSG00000185652    12    5541278    5630702    234      40  398970      -1.5271      0.79663   -8.8818e-15      -1.5271
_SET5_   ENSG00000139190    12    6571403    6580153     26       4  401495      0.36791      0.18693   -8.8818e-15      0.36791
_SET5_   ENSG00000111664    12    6949118    6956557      7       3  379636       2.4643    0.0016662   -8.8818e-15       2.4643
_SET5_   ENSG00000111674    12    7022909    7032861     11       3  411130       1.9108    0.0087828   -8.8818e-15       1.9108
_SET5_   ENSG00000215021    12    7074490    7079988      7       3  405960     -0.83074      0.69085   -8.8818e-15     -0.83074
_SET5_   ENSG00000139182    12    7282294    7311541     52       8  406840      -1.1434      0.73405   -8.8818e-15      -1.1434
_SET5_   ENSG00000059804    12    8071826    8088871     28       6  382228      0.72667      0.09825   -8.8818e-15      0.72667
_SET5_   ENSG00000139112    12   10365057   10375727     26       9  395420     -0.64609      0.54756   -8.8818e-15     -0.64609
_SET5_   ENSG00000111196    12   10758612   10766222     28       4  387192        1.162     0.045434   -8.8818e-15        1.162
_SET5_   ENSG00000070018    12   12268959   12419946    309      20  383511      -1.3712      0.75021   -8.8818e-15      -1.3712
_SET5_   ENSG00000273079    12   13693165   14133053   1369      84  396962       1.2008    0.0097751   -8.8818e-15       1.2008
_SET5_   ENSG00000151490    12   15475331   15750333    589      48  394824       1.7034    0.0053991   -8.8818e-15       1.7034
_SET5_   ENSG00000151491    12   15773092   16035263    230      39  378233       -1.931      0.90553   -8.8818e-15       -1.931
_SET5_   ENSG00000052126    12   19282648   19529334    624      35  401261      0.61665     0.082173   -8.8818e-15      0.61665
_SET5_   ENSG00000121351    12   21507893   21532912     98      13  393338     -0.95047      0.64279   -8.8818e-15     -0.95047
_SET5_   ENSG00000087470    12   32832134   32898486    233       5  398814     -0.13893      0.34104    -8.854e-15     -0.13893
_SET5_   ENSG00000110975    12   33527173   33592754    208      19  396144      -1.1847      0.69294   -8.8818e-15      -1.1847
_SET5_   ENSG00000188906    12   40590546   40763087    557      33  403083      0.19769      0.15288    -8.854e-15      0.19769
_SET5_   ENSG00000018236    12   41086244   41466220   1198      51  394037      -1.0949      0.49296   -8.8818e-15      -1.0949
_SET5_   ENSG00000134294    12   46751972   46766650     24       5  398939      -0.7846      0.60335   -8.8818e-15      -0.7846
_SET5_   ENSG00000174233    12   49159975   49182820     41       5  385973       1.6406     0.017196   -8.8818e-15       1.6406
_SET5_   ENSG00000181418    12   49388932   49393092      6       3  369255       3.7033   1.3791e-05   -8.8818e-15       3.7033
_SET5_   ENSG00000187778    12   49950327   49961936     18       4  343974      0.99557     0.085853   -8.8818e-15      0.99557
_SET5_   ENSG00000066117    12   50478755   50494495     18       3  381639       0.4669       0.1613   -8.8818e-15       0.4669
_SET5_   ENSG00000050438    12   51785101   51902980    251      21  400075       2.4498   0.00079267   -8.8818e-15       2.4498
_SET5_   ENSG00000196876    12   51984050   52206648    373      25  398356        0.604      0.10029   -8.8818e-15        0.604
_SET5_   ENSG00000139567    12   52300692   52317145     50      12  393855     -0.59507      0.51772   -8.8818e-15     -0.59507
_SET5_   ENSG00000161835    12   52400724   52409673     15       8  380923       1.4303     0.027625   -8.8818e-15       1.4303
_SET5_   ENSG00000139625    12   53874274   53893847     17      10  385076     0.082999      0.28612    -8.854e-15     0.082999
_SET5_   ENSG00000139574    12   53900474   53901422      1       1  409731      -0.8887       0.7903   -8.8818e-15      -0.8887
_SET5_   ENSG00000161642    12   54762917   54785082     30       7  372234      0.35005       0.1949   -8.8818e-15      0.35005
