# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_negative_regulation...704       SET      41     0.035221    0.0016403      0.13798      0.39926 GO_bp:go_negative_regulation_of_type_i_interferon_production
GO_bp:go_extracellular_matri...1         SET      23     0.031825    0.0011106      0.19208       0.4342 GO_bp:go_extracellular_matrix_assembly
GO_bp:go_postreplication_rep...          SET      50     0.038609    0.0019852      0.12526      0.37895 GO_bp:go_postreplication_repair
GO_bp:go_skeletal_system_dev...          SET     497    -0.020942   -0.0033543      0.04696      0.67218 GO_bp:go_skeletal_system_development
GO_bp:go_organophosphate_met...          SET     506    -0.024968   -0.0040342      0.04249       0.7216 GO_bp:go_organophosphate_metabolic_process
GO_bp:go_cardiac_myofibril_a...          SET      26      0.27009     0.010021      0.19198     0.079749 GO_bp:go_cardiac_myofibril_assembly
GO_bp:go_cellular_amino_acid...1         SET      63    0.0066667   0.00038465      0.12062      0.47796 GO_bp:go_cellular_amino_acid_biosynthetic_process
GO_bp:go_cranial_nerve_morph...          SET      27      0.13593    0.0051392      0.20246      0.25098 GO_bp:go_cranial_nerve_morphogenesis
GO_bp:go_activation_of_jun_k...          SET      38     -0.17253   -0.0077361      0.14919      0.87624 GO_bp:go_activation_of_jun_kinase_activity
GO_bp:go_regulation_of_brown...          SET      16      0.33921    0.0098754      0.23834     0.077346 GO_bp:go_regulation_of_brown_fat_cell_differentiation
GO_bp:go_long_chain_fatty_ac...5         SET      80     0.062217    0.0040433      0.10744      0.28126 GO_bp:go_long_chain_fatty_acid_metabolic_process
GO_bp:go_monovalent_inorgani...3         SET     484       0.1338     0.021156     0.046347    0.0019481 GO_bp:go_monovalent_inorganic_cation_transport
GO_bp:go_relaxation_of_cardi...          SET      16      0.15548    0.0045265      0.25671      0.27237 GO_bp:go_relaxation_of_cardiac_muscle
GO_bp:go_positive_regulation...62        SET      24     -0.18636   -0.0066434      0.21405      0.80802 GO_bp:go_positive_regulation_of_behavior
GO_bp:go_calcium_mediated_si...2         SET      20       0.2477    0.0080614        0.245      0.15602 GO_bp:go_calcium_mediated_signaling_using_intracellular_calcium_source
GO_bp:go_neural_tube_develop...          SET     154   -0.0076216  -0.00068585     0.080757      0.53759 GO_bp:go_neural_tube_development
GO_bp:go_polysaccharide_meta...          SET      98    -0.065145   -0.0046835     0.099143      0.74443 GO_bp:go_polysaccharide_metabolic_process
GO_bp:go_regulation_of_intra...4         SET    1699    0.0072401    0.0020728      0.02463       0.3844 GO_bp:go_regulation_of_intracellular_signal_transduction
GO_bp:go_cyclic_nucleotide_m...2         SET       5     -0.38327   -0.0062394      0.49137       0.7823 GO_bp:go_cyclic_nucleotide_metabolic_process
GO_bp:go_positive_regulation...793       SET      87     -0.10053   -0.0068118        0.111      0.81744 GO_bp:go_positive_regulation_of_t_cell_proliferation
GO_bp:go_multicellular_organ...6         SET      51     -0.11322   -0.0058793      0.13508      0.79903 GO_bp:go_multicellular_organismal_movement
GO_bp:go_clathrin_coat_assem...          SET      19      0.16728    0.0053064      0.21583      0.21916 GO_bp:go_clathrin_coat_assembly
GO_bp:go_negative_regulation...404       SET      11     -0.25108   -0.0060615      0.25313      0.83936 GO_bp:go_negative_regulation_of_meiotic_nuclear_division
GO_bp:go_vascular_smooth_mus...2         SET      25     0.092349    0.0033598      0.20222      0.32396 GO_bp:go_vascular_smooth_muscle_cell_differentiation
GO_bp:go_positive_regulation...65        SET    1858     0.063921     0.019048     0.023389    0.0031415 GO_bp:go_positive_regulation_of_biosynthetic_process
GO_bp:go_dna_integration                 SET      11     -0.23891   -0.0057679      0.27281      0.80941 GO_bp:go_dna_integration
GO_bp:go_cell_activation                 SET    1295     0.019398    0.0049052     0.028289      0.24645 GO_bp:go_cell_activation
GO_bp:go_regulation_of_myeli...          SET      35     -0.17584   -0.0075676      0.16673       0.8542 GO_bp:go_regulation_of_myelination
GO_bp:go_negative_regulation...353       SET      13      0.10591    0.0027794      0.23964      0.32927 GO_bp:go_negative_regulation_of_jun_kinase_activity
GO_bp:go_regulation_of_axon_...2         SET      41     0.075952    0.0035373      0.15276      0.30952 GO_bp:go_regulation_of_axon_guidance
GO_bp:go_response_to_copper_...          SET      41     -0.08825     -0.00411      0.15915      0.71038 GO_bp:go_response_to_copper_ion
GO_bp:go_regulation_of_circa...2         SET      20      0.11917    0.0038786      0.22137      0.29517 GO_bp:go_regulation_of_circadian_sleep_wake_cycle
GO_bp:go_negative_regulation...131       SET      74   -0.0076044  -0.00047537      0.10319      0.52937 GO_bp:go_negative_regulation_of_cellular_protein_catabolic_process
GO_bp:go_regulation_of_doubl...2         SET      38     0.031561    0.0014152      0.16616      0.42468 GO_bp:go_regulation_of_double_strand_break_repair_via_homologous_recombination
GO_bp:go_response_to_axon_in...          SET      70       0.1293    0.0078624      0.11239      0.12497 GO_bp:go_response_to_axon_injury
GO_bp:go_regulation_of_vacuo...2         SET      37     -0.16764   -0.0074177      0.15121      0.86622 GO_bp:go_regulation_of_vacuole_organization
GO_bp:go_circadian_regulatio...          SET      54     0.026625    0.0014226      0.12874      0.41808 GO_bp:go_circadian_regulation_of_gene_expression
GO_bp:go_retinol_metabolic_p...          SET      31     -0.37803    -0.015313      0.18154      0.98134 GO_bp:go_retinol_metabolic_process
GO_bp:go_oxaloacetate_metabo...          SET       8      0.14555     0.002997      0.33627      0.33257 GO_bp:go_oxaloacetate_metabolic_process
GO_bp:go_negative_regulation...698       SET      20     -0.15351    -0.004996      0.20395      0.77418 GO_bp:go_negative_regulation_of_tumor_necrosis_factor_mediated_signaling_pathway
GO_bp:go_negative_regulation...237       SET      30      0.14227    0.0056694      0.19119       0.2284 GO_bp:go_negative_regulation_of_exocytosis
GO_bp:go_intracellular_stero...1         SET     124    -0.055731   -0.0045038     0.085212      0.74345 GO_bp:go_intracellular_steroid_hormone_receptor_signaling_pathway
GO_bp:go_regulation_of_wnt_s...1         SET     335     0.026337    0.0034786     0.055043      0.31616 GO_bp:go_regulation_of_wnt_signaling_pathway
GO_bp:go_negative_regulation...113       SET      23     -0.30011    -0.010474      0.20806       0.9254 GO_bp:go_negative_regulation_of_cell_junction_assembly
GO_bp:go_antigen_processing_...9         SET     180     0.044681     0.004344     0.073662      0.27207 GO_bp:go_antigen_processing_and_presentation_of_peptide_antigen
GO_bp:go_hippo_signaling                 SET      36      0.24921     0.010877      0.17652      0.07902 GO_bp:go_hippo_signaling
GO_bp:go_negative_regulation...228       SET      26     -0.21355   -0.0079232      0.19291      0.86585 GO_bp:go_negative_regulation_of_epithelial_to_mesenchymal_transition
GO_bp:go_regulation_of_membr...1         SET      41     -0.12658   -0.0058949      0.16877      0.77337 GO_bp:go_regulation_of_membrane_depolarization
GO_bp:go_amino_sugar_biosynt...          SET      12     -0.13794   -0.0034781      0.34266      0.65636 GO_bp:go_amino_sugar_biosynthetic_process
GO_bp:go_regulation_of_nervo...          SET     858      0.07802     0.016257     0.034909     0.012716 GO_bp:go_regulation_of_nervous_system_development
GO_bp:go_regulation_of_estab...3         SET      11      0.13346    0.0032221      0.26739      0.30885 GO_bp:go_regulation_of_establishment_of_protein_localization_to_chromosome
GO_bp:go_regulation_of_cardi...6         SET      34      0.20102     0.008527      0.14973     0.089717 GO_bp:go_regulation_of_cardiac_muscle_cell_differentiation
GO_bp:go_positive_regulation...220       SET      11    -0.067353    -0.001626      0.30131      0.58844 GO_bp:go_positive_regulation_of_digestive_system_process
GO_bp:go_intrinsic_apoptotic...3         SET     101    -0.016457   -0.0012011     0.090049      0.57251 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_dna_damage
GO_bp:go_tetrapyrrole_biosyn...          SET      27     -0.18034   -0.0068181      0.17262      0.85191 GO_bp:go_tetrapyrrole_biosynthetic_process
GO_bp:go_nucleoside_phosphat...1         SET     259     0.027898    0.0032466     0.058106      0.31557 GO_bp:go_nucleoside_phosphate_biosynthetic_process
GO_bp:go_protein_lipid_compl...1         SET      32      0.24215    0.0099654      0.17944     0.088599 GO_bp:go_protein_lipid_complex_assembly
GO_bp:go_positive_regulation...754       SET      32      0.15488     0.006374      0.17425      0.18704 GO_bp:go_positive_regulation_of_sodium_ion_transport
GO_bp:go_detection_of_other_...          SET      13     -0.52231    -0.013707      0.28688      0.96566 GO_bp:go_detection_of_other_organism
GO_bp:go_g_protein_coupled_g...          SET      15      0.30579    0.0086198      0.28184      0.13898 GO_bp:go_g_protein_coupled_glutamate_receptor_signaling_pathway
GO_bp:go_neural_retina_devel...          SET      61      0.18559     0.010537      0.13181     0.079581 GO_bp:go_neural_retina_development
GO_bp:go_cleavage_involved_i...          SET      21     -0.19532   -0.0065135      0.16569      0.88076 GO_bp:go_cleavage_involved_in_rrna_processing
GO_bp:go_regulation_of_exit_...          SET      18   -0.0060233  -0.00018598      0.21246      0.51131 GO_bp:go_regulation_of_exit_from_mitosis
GO_bp:go_forelimb_morphogene...          SET      40      0.19629    0.0090295       0.1643      0.11611 GO_bp:go_forelimb_morphogenesis
GO_bp:go_aspartate_family_am...1         SET      22     -0.24665   -0.0084188      0.19937      0.89198 GO_bp:go_aspartate_family_amino_acid_biosynthetic_process
GO_bp:go_manganese_ion_trans...2         SET      11      0.34799    0.0084012      0.28038      0.10729 GO_bp:go_manganese_ion_transport
GO_bp:go_positive_regulation...352       SET      16      0.14937    0.0043486      0.24808      0.27356 GO_bp:go_positive_regulation_of_histone_h3_k4_methylation
GO_bp:go_male_gamete_generat...          SET     489     0.012352    0.0019629      0.04265      0.38606 GO_bp:go_male_gamete_generation
GO_bp:go_positive_regulation...295       SET      10       0.1938    0.0044612      0.28809      0.25057 GO_bp:go_positive_regulation_of_fibroblast_migration
GO_bp:go_negative_regulation...592       SET      43    0.0092622   0.00044173      0.14723      0.47492 GO_bp:go_negative_regulation_of_response_to_oxidative_stress
GO_bp:go_chaperone_mediated_...2         SET      19      0.15772    0.0050033       0.1943      0.20848 GO_bp:go_chaperone_mediated_protein_complex_assembly
GO_bp:go_organelle_transport...          SET      77      0.13547    0.0086377      0.10515     0.098823 GO_bp:go_organelle_transport_along_microtubule
GO_bp:go_chondrocyte_develop...1         SET      47     -0.24964    -0.012446       0.1498      0.95218 GO_bp:go_chondrocyte_development
GO_bp:go_membrane_raft_organ...          SET      21      0.22018    0.0073427      0.22871      0.16785 GO_bp:go_membrane_raft_organization
GO_bp:go_mitotic_sister_chro...2         SET     145     0.020568    0.0017964      0.07745      0.39529 GO_bp:go_mitotic_sister_chromatid_segregation
GO_bp:go_microtubule_nucleat...1         SET      25    -0.052708   -0.0019176      0.18027        0.615 GO_bp:go_microtubule_nucleation
GO_bp:go_establishment_of_pr...6         SET     526     0.090341     0.014874      0.04019     0.012299 GO_bp:go_establishment_of_protein_localization_to_organelle
GO_bp:go_negative_regulation...11        SET      12    -0.046028   -0.0011606      0.31293      0.55847 GO_bp:go_negative_regulation_of_acute_inflammatory_response
GO_bp:go_xenophagy                       SET      10     -0.56559    -0.013019      0.29162      0.97377 GO_bp:go_xenophagy
GO_bp:go_drug_transmembrane_...          SET      77     0.019574    0.0012481      0.12215      0.43635 GO_bp:go_drug_transmembrane_transport
GO_bp:go_positive_regulation...487       SET      12      0.21666     0.005463      0.30033      0.23534 GO_bp:go_positive_regulation_of_membrane_depolarization
GO_bp:go_myd88_dependent_tol...          SET      32      0.12634    0.0051996      0.18103      0.24262 GO_bp:go_myd88_dependent_toll_like_receptor_signaling_pathway
GO_bp:go_regulation_of_prote...49        SET     197     0.060315    0.0061317     0.065379      0.17813 GO_bp:go_regulation_of_protein_polymerization
GO_bp:go_regulation_of_prote...55        SET      33      0.17677    0.0073875      0.15276      0.12361 GO_bp:go_regulation_of_protein_targeting_to_membrane
GO_bp:go_kidney_epithelium_d...          SET     132     0.075331    0.0062798     0.089064      0.19884 GO_bp:go_kidney_epithelium_development
GO_bp:go_histone_h2a_ubiquit...          SET      22      0.01737   0.00059289      0.19158      0.46388 GO_bp:go_histone_h2a_ubiquitination
GO_bp:go_tooth_mineralization            SET      21      0.35274     0.011763      0.24315     0.073437 GO_bp:go_tooth_mineralization
GO_bp:go_regulation_of_hair_...1         SET      27      0.19759    0.0074705      0.18437      0.14193 GO_bp:go_regulation_of_hair_cycle
GO_bp:go_negative_regulation...65        SET      14      0.18332    0.0049924      0.28657      0.26119 GO_bp:go_negative_regulation_of_bone_remodeling
GO_bp:go_positive_regulation...697       SET      47      0.14931    0.0074437      0.13268      0.13025 GO_bp:go_positive_regulation_of_receptor_mediated_endocytosis
GO_bp:go_positive_regulation...680       SET      24     -0.17931    -0.006392      0.20615      0.80779 GO_bp:go_positive_regulation_of_protein_oligomerization
GO_bp:go_leukotriene_biosynt...          SET      10    -0.024738  -0.00056945      0.27079      0.53639 GO_bp:go_leukotriene_biosynthetic_process
GO_bp:go_positive_regulation...772       SET      34     -0.17036   -0.0072266      0.17451      0.83553 GO_bp:go_positive_regulation_of_substrate_adhesion_dependent_cell_spreading
GO_bp:go_catecholamine_metab...          SET      30      0.11551    0.0046029      0.18802       0.2695 GO_bp:go_catecholamine_metabolic_process
GO_bp:go_positive_regulation...652       SET      36     -0.19526   -0.0085223      0.16097      0.88743 GO_bp:go_positive_regulation_of_protein_complex_disassembly
GO_bp:go_blastocyst_formation            SET      38      0.20015    0.0089748      0.16636      0.11448 GO_bp:go_blastocyst_formation
GO_bp:go_regulation_of_water...          SET      24    -0.056985   -0.0020314      0.18993      0.61793 GO_bp:go_regulation_of_water_loss_via_skin
