# MEAN_SAMPLE_SIZE = 27518
# TOTAL_GENES = 19798
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_oligosaccharide_met...          SET      19     -0.19036   -0.0058943      0.19805      0.83175 GO_bp:go_oligosaccharide_metabolic_process
GO_bp:go_negative_regulation...188       SET      11     -0.38646   -0.0091072      0.28162      0.91501 GO_bp:go_negative_regulation_of_dendritic_spine_development
GO_bp:go_modulation_of_growt...          SET      14     0.080559    0.0021415      0.25175      0.37449 GO_bp:go_modulation_of_growth_of_symbiont_involved_in_interaction_with_host
GO_bp:go_chromosome_segregat...          SET     305    -0.056657    -0.006978     0.050213       0.8704 GO_bp:go_chromosome_segregation
GO_bp:go_negative_regulation...166       SET      30     -0.17102   -0.0066526      0.18282      0.82522 GO_bp:go_negative_regulation_of_cyclin_dependent_protein_kinase_activity
GO_bp:go_ether_metabolic_pro...          SET      13     -0.28855   -0.0073917      0.28944      0.84059 GO_bp:go_ether_metabolic_process
GO_bp:go_hematopoietic_proge...          SET     165    -0.049487    -0.004499     0.072078      0.75382 GO_bp:go_hematopoietic_progenitor_cell_differentiation
GO_bp:go_cytokine_metabolic_...          SET     111     -0.12002   -0.0089621     0.089791      0.90933 GO_bp:go_cytokine_metabolic_process
GO_bp:go_negative_regulation...231       SET      67    -0.084563   -0.0049112      0.11228      0.77432 GO_bp:go_negative_regulation_of_erk1_and_erk2_cascade
GO_bp:go_steroid_biosyntheti...          SET     185    -0.028225   -0.0027157     0.066576      0.66419 GO_bp:go_steroid_biosynthetic_process
GO_bp:go_sodium_independent_...          SET      16     -0.59851    -0.017008      0.25761      0.98991 GO_bp:go_sodium_independent_organic_anion_transport
GO_bp:go_regulation_of_prote...57        SET      88    -0.031239   -0.0020782      0.10124      0.62117 GO_bp:go_regulation_of_protein_tyrosine_kinase_activity
GO_bp:go_dna_templated_trans...1         SET     111   -0.0064215  -0.00047949     0.081998      0.53121 GO_bp:go_dna_templated_transcription_elongation
GO_bp:go_n_glycan_processing             SET      15      0.24903    0.0068523      0.21956      0.12836 GO_bp:go_n_glycan_processing
GO_bp:go_endoplasmic_reticul...5         SET      28     -0.41762    -0.015695      0.16354      0.99467 GO_bp:go_endoplasmic_reticulum_to_cytosol_transport
GO_bp:go_negative_regulation...581       SET      55      0.12196    0.0064192      0.11887      0.15246 GO_bp:go_negative_regulation_of_reproductive_process
GO_bp:go_g_protein_coupled_p...2         SET      22      0.13883    0.0046253        0.226      0.26952 GO_bp:go_g_protein_coupled_purinergic_receptor_signaling_pathway
GO_bp:go_membrane_depolariza...1         SET      84      0.19609     0.012746      0.11303       0.0414 GO_bp:go_membrane_depolarization
GO_bp:go_olfactory_bulb_inte...2         SET      12     -0.56542    -0.013917      0.29645      0.97175 GO_bp:go_olfactory_bulb_interneuron_differentiation
GO_bp:go_attachment_of_spind...          SET      32     -0.11496   -0.0046182      0.14722      0.78256 GO_bp:go_attachment_of_spindle_microtubules_to_kinetochore
GO_bp:go_regulation_of_lyase...          SET      45      0.28761     0.013697       0.1453     0.023895 GO_bp:go_regulation_of_lyase_activity
GO_bp:go_response_to_nitroge...          SET     944      0.04122    0.0087839     0.030648     0.089328 GO_bp:go_response_to_nitrogen_compound
GO_bp:go_negative_regulation...690       SET     111      0.11257    0.0084055     0.087783     0.099864 GO_bp:go_negative_regulation_of_transmembrane_transport
GO_bp:go_regulation_of_dna_r...1         SET      98   -0.0095144  -0.00066775     0.086664      0.54371 GO_bp:go_regulation_of_dna_recombination
GO_bp:go_regulation_of_leuko...8         SET     215     0.063635    0.0065954      0.06655      0.16949 GO_bp:go_regulation_of_leukocyte_proliferation
GO_bp:go_response_to_ethanol             SET     125    0.0079627   0.00063073     0.082323      0.46147 GO_bp:go_response_to_ethanol
GO_bp:go_sulfur_compound_met...          SET     199     0.080055    0.0079858     0.066852      0.11557 GO_bp:go_sulfur_compound_metabolic_process
GO_bp:go_regulation_of_cell_...14        SET      32     -0.13353    -0.005364      0.16026      0.79763 GO_bp:go_regulation_of_cell_cycle_checkpoint
GO_bp:go_negative_regulation...683       SET      20    0.0070396   0.00022364      0.21509      0.48695 GO_bp:go_negative_regulation_of_transcription_regulatory_region_dna_binding
GO_bp:go_positive_regulation...231       SET      36      0.10817    0.0046086      0.14799      0.23242 GO_bp:go_positive_regulation_of_dna_replication
GO_bp:go_negative_regulation...464       SET     144      0.15522      0.01319     0.075999     0.020562 GO_bp:go_negative_regulation_of_neuron_apoptotic_process
GO_bp:go_positive_regulation...705       SET      74     -0.17158    -0.010471      0.10639      0.94659 GO_bp:go_positive_regulation_of_reproductive_process
GO_bp:go_positive_regulation...498       SET      14      0.23854    0.0063413      0.28954      0.20501 GO_bp:go_positive_regulation_of_metanephros_development
GO_bp:go_positive_regulation...462       SET      18     0.070646    0.0021293      0.21915      0.37359 GO_bp:go_positive_regulation_of_lymphocyte_apoptotic_process
GO_bp:go_nucleotide_phosphor...          SET      20     -0.24212   -0.0076917      0.17906      0.91183 GO_bp:go_nucleotide_phosphorylation
GO_bp:go_positive_regulation...306       SET      60     0.038366    0.0021089      0.11245      0.36648 GO_bp:go_positive_regulation_of_gene_expression_epigenetic
GO_bp:go_glutamate_secretion             SET      44   -0.0036274  -0.00017082      0.14352      0.51008 GO_bp:go_glutamate_secretion
GO_bp:go_positive_regulation...648       SET      92     0.080424    0.0054698     0.092896      0.19332 GO_bp:go_positive_regulation_of_protein_binding
GO_bp:go_regulation_of_vascu...9         SET      13     0.086973     0.002228      0.26892      0.37319 GO_bp:go_regulation_of_vasculogenesis
GO_bp:go_lens_fiber_cell_dif...          SET      31      0.14471    0.0057219      0.17368      0.20238 GO_bp:go_lens_fiber_cell_differentiation
GO_bp:go_sensory_perception              SET     876    -0.016066    -0.003304     0.037184      0.66716 GO_bp:go_sensory_perception
GO_bp:go_hepaticobiliary_sys...          SET     139    0.0067532   0.00056388     0.078186      0.46559 GO_bp:go_hepaticobiliary_system_development
GO_bp:go_fatty_acid_cataboli...          SET     103    -0.092919   -0.0066848     0.084502      0.86424 GO_bp:go_fatty_acid_catabolic_process
GO_bp:go_regulation_of_vesic...1         SET      30      0.27884     0.010846      0.15794     0.038753 GO_bp:go_regulation_of_vesicle_fusion
GO_bp:go_regulation_of_lipid...6         SET      46     -0.16472   -0.0079307      0.13641      0.88638 GO_bp:go_regulation_of_lipid_storage
GO_bp:go_carbohydrate_transp...          SET     143    -0.040839   -0.0034583     0.076273      0.70382 GO_bp:go_carbohydrate_transport
GO_bp:go_regulation_of_cellu...18        SET     261     -0.16898    -0.019275     0.059829      0.99763 GO_bp:go_regulation_of_cellular_response_to_growth_factor_stimulus
GO_bp:go_embryonic_hemopoies...          SET      21     -0.29741   -0.0096813      0.23003      0.90197 GO_bp:go_embryonic_hemopoiesis
GO_bp:go_embryo_development_...          SET     615   -0.0089565   -0.0015539     0.039468      0.58976 GO_bp:go_embryo_development_ending_in_birth_or_egg_hatching
GO_bp:go_antigen_processing_...12        SET      99      0.11803    0.0083259     0.090618     0.096374 GO_bp:go_antigen_processing_and_presentation_of_peptide_or_polysaccharide_antigen_via_mhc_class_ii
GO_bp:go_response_to_ionizin...          SET     148      0.16529     0.014238     0.073364     0.012137 GO_bp:go_response_to_ionizing_radiation
GO_bp:go_epithelium_developm...          SET    1236    -0.043801    -0.010597      0.02892      0.93505 GO_bp:go_epithelium_development
GO_bp:go_positive_regulation...733       SET      14      0.36809    0.0097851      0.24037     0.062852 GO_bp:go_positive_regulation_of_sequestering_of_calcium_ion
GO_bp:go_secondary_metabolit...          SET      27       0.2954     0.010902      0.18214      0.05243 GO_bp:go_secondary_metabolite_biosynthetic_process
GO_bp:go_cell_migration_invo...2         SET      17    -0.029549  -0.00086552      0.23969      0.54906 GO_bp:go_cell_migration_involved_in_heart_development
GO_bp:go_protein_localizatio...15        SET      53      0.13028    0.0067317      0.11135      0.12102 GO_bp:go_protein_localization_to_cytoskeleton
GO_bp:go_nuclear_envelope_re...          SET      18     0.033974     0.001024      0.20747      0.43496 GO_bp:go_nuclear_envelope_reassembly
GO_bp:go_intrinsic_apoptotic...4         SET      42     0.090353    0.0041573      0.12642      0.23739 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_dna_damage_by_p53_class_mediator
GO_bp:go_regulation_of_autop...3         SET     313     0.089422     0.011155     0.051248     0.040512 GO_bp:go_regulation_of_autophagy
GO_bp:go_phospholipid_metabo...          SET     256     0.010712    0.0012102     0.055965       0.4241 GO_bp:go_phospholipid_metabolic_process
GO_bp:go_ammonium_ion_metabo...          SET      62     -0.16822    -0.009399      0.11939      0.92057 GO_bp:go_ammonium_ion_metabolic_process
GO_bp:go_regulation_of_inter...7         SET      28     0.023147   0.00086988      0.18921      0.45132 GO_bp:go_regulation_of_interleukin_4_production
GO_bp:go_ncrna_catabolic_pro...          SET      28     -0.01591  -0.00059793      0.17682      0.53585 GO_bp:go_ncrna_catabolic_process
GO_bp:go_regulation_of_fat_c...          SET     119     -0.13147    -0.010162     0.085609      0.93768 GO_bp:go_regulation_of_fat_cell_differentiation
GO_bp:go_glutamine_family_am...1         SET      17     0.028234   0.00082702      0.20967      0.44644 GO_bp:go_glutamine_family_amino_acid_biosynthetic_process
GO_bp:go_bundle_of_his_cell_...1         SET      14      0.23359    0.0062096      0.29545      0.21459 GO_bp:go_bundle_of_his_cell_to_purkinje_myocyte_communication
GO_bp:go_regulation_of_cell_...29        SET      22     -0.16475   -0.0054892      0.19034      0.80663 GO_bp:go_regulation_of_cell_maturation
GO_bp:go_negative_regulation...106       SET     321    0.0011188   0.00014131     0.053406      0.49164 GO_bp:go_negative_regulation_of_cell_development
GO_bp:go_mammary_gland_morph...          SET      47    -0.034874   -0.0016972      0.14408      0.59563 GO_bp:go_mammary_gland_morphogenesis
GO_bp:go_cellular_protein_co...1         SET     217    -0.045289   -0.0047156     0.060231      0.77395 GO_bp:go_cellular_protein_complex_disassembly
GO_bp:go_ureter_development              SET      16    0.0029453   8.3698e-05      0.20491      0.49427 GO_bp:go_ureter_development
GO_bp:go_body_morphogenesis              SET      50     -0.37738    -0.018941      0.13612      0.99722 GO_bp:go_body_morphogenesis
GO_bp:go_somatic_stem_cell_p...          SET      71      0.30822     0.018425      0.11283    0.0031538 GO_bp:go_somatic_stem_cell_population_maintenance
GO_bp:go_cytoplasmic_microtu...          SET      52    -0.043209   -0.0022116      0.12214      0.63825 GO_bp:go_cytoplasmic_microtubule_organization
GO_bp:go_positive_regulation...225       SET      14      0.16969    0.0045109      0.25069      0.24924 GO_bp:go_positive_regulation_of_dna_damage_response_signal_transduction_by_p53_class_mediator
GO_bp:go_protein_activation_...          SET      28    -0.089404   -0.0033599      0.18098      0.68934 GO_bp:go_protein_activation_cascade
GO_bp:go_positive_regulation...627       SET      58    -0.096538   -0.0052176      0.12127      0.78699 GO_bp:go_positive_regulation_of_phospholipase_activity
GO_bp:go_negative_regulation...512       SET      50     -0.03798   -0.0019063        0.134      0.61158 GO_bp:go_negative_regulation_of_peptidyl_tyrosine_phosphorylation
GO_bp:go_regulation_of_colla...3         SET      20      0.32744     0.010402      0.23633     0.082954 GO_bp:go_regulation_of_collateral_sprouting
GO_bp:go_establishment_or_ma...5         SET      21    -0.029952  -0.00097502      0.17936      0.56631 GO_bp:go_establishment_or_maintenance_of_monopolar_cell_polarity
GO_bp:go_neuron_recognition              SET      47    -0.053782   -0.0026174      0.16017      0.63148 GO_bp:go_neuron_recognition
GO_bp:go_nucleoside_diphosph...3         SET      29     -0.17881   -0.0068386      0.16094      0.86671 GO_bp:go_nucleoside_diphosphate_metabolic_process
GO_bp:go_microtubule_polymer...2         SET     109    -0.047384   -0.0035063     0.084524      0.71246 GO_bp:go_microtubule_polymerization_or_depolymerization
GO_bp:go_response_to_ammoniu...          SET     127      0.15991     0.012767     0.082259     0.025957 GO_bp:go_response_to_ammonium_ion
GO_bp:go_negative_regulation...568       SET     332    -0.013991   -0.0017965     0.052531      0.60501 GO_bp:go_negative_regulation_of_proteolysis
GO_bp:go_pinocytosis                     SET      20    -0.017622  -0.00055981      0.19741      0.53556 GO_bp:go_pinocytosis
GO_bp:go_regulation_of_epith...1         SET      74   -0.0049276   -0.0003007      0.11111      0.51769 GO_bp:go_regulation_of_epithelial_cell_apoptotic_process
GO_bp:go_phosphatidylcholine...4         SET      41     -0.28154    -0.012799      0.14994      0.96978 GO_bp:go_phosphatidylcholine_metabolic_process
GO_bp:go_lung_epithelium_dev...          SET      36      0.40823     0.017392      0.15846    0.0049979 GO_bp:go_lung_epithelium_development
GO_bp:go_metencephalon_devel...          SET     108    -0.074387   -0.0054792     0.086177      0.80598 GO_bp:go_metencephalon_development
GO_bp:go_g_protein_coupled_p...1         SET      13     -0.17018   -0.0043595       0.3165       0.7046 GO_bp:go_g_protein_coupled_purinergic_nucleotide_receptor_signaling_pathway
GO_bp:go_actin_filament_bund...          SET     149     0.023658    0.0020447     0.077472      0.38004 GO_bp:go_actin_filament_bundle_organization
GO_bp:go_cellular_response_t...120       SET      49     -0.21049    -0.010459      0.13077      0.94625 GO_bp:go_cellular_response_to_virus
GO_bp:go_cytoplasmic_mrna_pr...          SET      20      0.14744    0.0046838      0.22606      0.25714 GO_bp:go_cytoplasmic_mrna_processing_body_assembly
GO_bp:go_respiratory_gaseous...          SET      65    0.0084862   0.00048547      0.11921      0.47162 GO_bp:go_respiratory_gaseous_exchange
GO_bp:go_negative_regulation...558       SET      80  -0.00075819    -4.81e-05      0.10058      0.50301 GO_bp:go_negative_regulation_of_protein_modification_by_small_protein_conjugation_or_removal
GO_bp:go_amino_acid_activati...          SET      49     0.050542    0.0025114      0.11905      0.33559 GO_bp:go_amino_acid_activation
