# MEAN_SAMPLE_SIZE = 51027
# TOTAL_GENES = 18669
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_thyroid_gland_devel...          SET      24      0.20393    0.0073073        0.179      0.12731 GO_bp:go_thyroid_gland_development
GO_bp:go_dna_replication                 SET     259    -0.094184    -0.011017     0.052774      0.96283 GO_bp:go_dna_replication
GO_bp:go_neural_tube_pattern...          SET      38     -0.10704   -0.0048244      0.14682      0.76701 GO_bp:go_neural_tube_patterning
GO_bp:go_response_to_histami...          SET      11     -0.12257   -0.0029744      0.26934      0.67547 GO_bp:go_response_to_histamine
GO_bp:go_response_to_mangane...          SET      19      0.16787    0.0053527      0.19306      0.19229 GO_bp:go_response_to_manganese_ion
GO_bp:go_regulation_of_siste...2         SET      75      0.14282     0.009034      0.10315     0.083107 GO_bp:go_regulation_of_sister_chromatid_segregation
GO_bp:go_cell_cycle_process              SET    1264    0.0025109   0.00063087     0.025114      0.46018 GO_bp:go_cell_cycle_process
GO_bp:go_unsaturated_fatty_a...1         SET      39     -0.23498    -0.010729      0.15556      0.93454 GO_bp:go_unsaturated_fatty_acid_biosynthetic_process
GO_bp:go_positive_regulation...534       SET      26     -0.22856   -0.0085237      0.17023      0.91029 GO_bp:go_positive_regulation_of_muscle_cell_apoptotic_process
GO_bp:go_sialylation                     SET      20      -0.2831   -0.0092613      0.20457      0.91679 GO_bp:go_sialylation
GO_bp:go_regulation_of_gene_...3         SET     137     0.052664    0.0044949     0.073329      0.23633 GO_bp:go_regulation_of_gene_silencing
GO_bp:go_positive_regulation...27        SET      16     -0.13059   -0.0038214      0.23227      0.71301 GO_bp:go_positive_regulation_of_amino_acid_transport
GO_bp:go_endocrine_process               SET      76     0.083689     0.005329       0.1066      0.21621 GO_bp:go_endocrine_process
GO_bp:go_primary_alcohol_met...          SET      62     0.015233   0.00087641      0.11622      0.44786 GO_bp:go_primary_alcohol_metabolic_process
GO_bp:go_platelet_aggregation            SET      57     0.041227    0.0022746      0.11454      0.35945 GO_bp:go_platelet_aggregation
GO_bp:go_rna_interference                SET      15     0.094793     0.002686        0.223      0.33539 GO_bp:go_rna_interference
GO_bp:go_positive_regulation...269       SET     418     0.029566    0.0043744     0.042375      0.24268 GO_bp:go_positive_regulation_of_establishment_of_protein_localization
GO_bp:go_walking_behavior                SET      30      0.14639    0.0058639       0.1539      0.17075 GO_bp:go_walking_behavior
GO_bp:go_regulation_of_telom...1         SET      47       0.1242    0.0062241      0.13267      0.17459 GO_bp:go_regulation_of_telomerase_activity
GO_bp:go_regulation_of_cell_...5         SET      45   -0.0049028  -0.00024042      0.12358      0.51582 GO_bp:go_regulation_of_cell_aging
GO_bp:go_cell_growth                     SET     433     0.044236    0.0066586     0.042976      0.15167 GO_bp:go_cell_growth
GO_bp:go_cofactor_biosynthet...          SET     198    -0.063045   -0.0064583     0.058896      0.85778 GO_bp:go_cofactor_biosynthetic_process
GO_bp:go_negative_regulation...149       SET      20      0.20782    0.0067985      0.22836       0.1814 GO_bp:go_negative_regulation_of_chondrocyte_differentiation
GO_bp:go_positive_regulation...56        SET      72     -0.10796   -0.0066919      0.11166      0.83319 GO_bp:go_positive_regulation_of_axonogenesis
GO_bp:go_transmembrane_recep...1         SET     313     0.058159    0.0074674     0.053339      0.13779 GO_bp:go_transmembrane_receptor_protein_serine_threonine_kinase_signaling_pathway
GO_bp:go_chaperone_mediated_...3         SET      56     0.079615     0.004354      0.10993      0.23446 GO_bp:go_chaperone_mediated_protein_folding
GO_bp:go_positive_regulation...764       SET      27     0.075729    0.0028779      0.16934      0.32737 GO_bp:go_positive_regulation_of_steroid_metabolic_process
GO_bp:go_regulation_of_lymph...6         SET      56     -0.23958    -0.013102      0.11589      0.98064 GO_bp:go_regulation_of_lymphocyte_migration
GO_bp:go_bone_maturation                 SET      20     0.047634    0.0015583      0.20964      0.41013 GO_bp:go_bone_maturation
GO_bp:go_cellular_response_t...103       SET     150     0.023298      0.00208     0.071516       0.3723 GO_bp:go_cellular_response_to_reactive_oxygen_species
GO_bp:go_zymogen_activation              SET      48      0.11498     0.005823      0.13661      0.19999 GO_bp:go_zymogen_activation
GO_bp:go_azole_transport                 SET      19     -0.21157   -0.0067461      0.20406      0.85007 GO_bp:go_azole_transport
GO_bp:go_negative_regulation...179       SET      11     0.061275     0.001487      0.27289      0.41117 GO_bp:go_negative_regulation_of_cytosolic_calcium_ion_concentration
GO_bp:go_positive_regulation...623       SET      31      0.13963    0.0056853      0.16774      0.20258 GO_bp:go_positive_regulation_of_phosphatase_activity
GO_bp:go_lymphocyte_differen...          SET     327   -0.0084172   -0.0011042     0.051486      0.56493 GO_bp:go_lymphocyte_differentiation
GO_bp:go_regulation_of_potas...4         SET      88      0.16602     0.011371       0.0968     0.043178 GO_bp:go_regulation_of_potassium_ion_transport
GO_bp:go_cellular_response_t...87        SET     271     0.019131    0.0022882     0.053333      0.35991 GO_bp:go_cellular_response_to_oxidative_stress
GO_bp:go_neural_crest_cell_d...          SET      85   -0.0090775  -0.00061113      0.10148      0.53564 GO_bp:go_neural_crest_cell_differentiation
GO_bp:go_calcium_ion_import_...          SET      12    -0.028673  -0.00072673      0.29996      0.53808 GO_bp:go_calcium_ion_import_into_cytosol
GO_bp:go_microtubule_polymer...1         SET      67     0.049597    0.0029659      0.10014      0.31021 GO_bp:go_microtubule_polymerization
GO_bp:go_positive_regulation...539       SET      13     -0.26045   -0.0068707      0.26871      0.83379 GO_bp:go_positive_regulation_of_myelination
GO_bp:go_spliceosomal_snrnp_...          SET      35       0.1202    0.0051998      0.12492      0.16798 GO_bp:go_spliceosomal_snrnp_assembly
GO_bp:go_oligosaccharide_lip...          SET      20     -0.19693   -0.0064425      0.19194      0.84755 GO_bp:go_oligosaccharide_lipid_intermediate_biosynthetic_process
GO_bp:go_regulation_of_gonad...2         SET      10      0.34817     0.008056      0.28188      0.10839 GO_bp:go_regulation_of_gonadotropin_secretion
GO_bp:go_response_to_laminar...          SET      14      0.19961    0.0054643      0.23559      0.19842 GO_bp:go_response_to_laminar_fluid_shear_stress
GO_bp:go_response_to_lead_ion            SET      23       0.1458    0.0051146      0.19651      0.22906 GO_bp:go_response_to_lead_ion
GO_bp:go_defense_response_to...1         SET     218     -0.11282     -0.01212     0.062074      0.96542 GO_bp:go_defense_response_to_bacterium
GO_bp:go_nucleotide_salvage              SET      14     0.054774    0.0014994      0.23452      0.40766 GO_bp:go_nucleotide_salvage
GO_bp:go_alcohol_catabolic_p...          SET      50     0.063096     0.003261      0.12486      0.30667 GO_bp:go_alcohol_catabolic_process
GO_bp:go_myeloid_dendritic_c...2         SET      18     0.048824    0.0015153      0.20198       0.4045 GO_bp:go_myeloid_dendritic_cell_differentiation
GO_bp:go_cellular_metabolic_...          SET      33    -0.025275   -0.0010617      0.15012      0.56685 GO_bp:go_cellular_metabolic_compound_salvage
GO_bp:go_copulation                      SET      19     -0.02397  -0.00076431      0.23242      0.54107 GO_bp:go_copulation
GO_bp:go_regulation_of_catio...2         SET     300     0.025058     0.003151     0.052273      0.31584 GO_bp:go_regulation_of_cation_transmembrane_transport
GO_bp:go_nephric_duct_morpho...          SET      11     -0.14134   -0.0034299      0.32054      0.67037 GO_bp:go_nephric_duct_morphogenesis
GO_bp:go_positive_regulation...567       SET     250    -0.018453   -0.0021211     0.057501      0.62586 GO_bp:go_positive_regulation_of_neuron_projection_development
GO_bp:go_estrogen_metabolic_...          SET      12      0.47505     0.012041      0.23045     0.019639 GO_bp:go_estrogen_metabolic_process
GO_bp:go_iron_ion_homeostasis            SET      78   -0.0068248  -0.00044023     0.095271      0.52855 GO_bp:go_iron_ion_homeostasis
GO_bp:go_proteolysis                     SET    1615     0.024329    0.0068392     0.023127      0.14642 GO_bp:go_proteolysis
GO_bp:go_synapsis                        SET      45      0.14664    0.0071908      0.12675      0.12366 GO_bp:go_synapsis
GO_bp:go_organelle_disassemb...          SET      92     0.011527   0.00080724     0.086664      0.44709 GO_bp:go_organelle_disassembly
GO_bp:go_regulation_of_er_to...          SET      16      0.22405    0.0065564      0.19541      0.12579 GO_bp:go_regulation_of_er_to_golgi_vesicle_mediated_transport
GO_bp:go_response_to_iron_ion            SET      31     -0.13347   -0.0054344      0.15091      0.81177 GO_bp:go_response_to_iron_ion
GO_bp:go_phosphatidylinosito...1         SET     139     -0.04017   -0.0034533     0.077074      0.69888 GO_bp:go_phosphatidylinositol_3_kinase_signaling
GO_bp:go_locomotory_explorat...          SET      12       0.2489    0.0063085      0.29754      0.20144 GO_bp:go_locomotory_exploration_behavior
GO_bp:go_pyrimidine_containi...1         SET      50     -0.20612    -0.010653      0.13098      0.94221 GO_bp:go_pyrimidine_containing_compound_biosynthetic_process
GO_bp:go_nuclear_chromosome_...          SET     245      0.07268    0.0082714      0.05469     0.091943 GO_bp:go_nuclear_chromosome_segregation
GO_bp:go_auditory_receptor_c...3         SET      12      0.21136    0.0053571      0.25812      0.20645 GO_bp:go_auditory_receptor_cell_morphogenesis
GO_bp:go_regulation_of_odont...2         SET      15     -0.16307   -0.0046207       0.2588      0.73569 GO_bp:go_regulation_of_odontogenesis_of_dentin_containing_tooth
GO_bp:go_regulation_of_wnt_s...3         SET      13     -0.10279   -0.0027115      0.25484      0.65665 GO_bp:go_regulation_of_wnt_signaling_pathway_planar_cell_polarity_pathway
GO_bp:go_neurotrophin_signal...          SET      36     -0.15356   -0.0067368      0.14397      0.85692 GO_bp:go_neurotrophin_signaling_pathway
GO_bp:go_cellular_response_t...59        SET      20     -0.49276     -0.01612       0.2053       0.9918 GO_bp:go_cellular_response_to_interferon_beta
GO_bp:go_negative_regulation...724       SET      23       0.2612    0.0091627      0.18427     0.078182 GO_bp:go_negative_regulation_of_viral_transcription
GO_bp:go_filopodium_assembly             SET      55      0.20744     0.011243      0.12502      0.04855 GO_bp:go_filopodium_assembly
GO_bp:go_response_to_topolog...          SET     187     0.093428    0.0093039     0.060346     0.060797 GO_bp:go_response_to_topologically_incorrect_protein
GO_bp:go_stabilization_of_me...          SET      17     -0.14469   -0.0043644      0.23466      0.73125 GO_bp:go_stabilization_of_membrane_potential
GO_bp:go_erk1_and_erk2_casca...          SET     283    -0.021238    -0.002595     0.053373      0.65465 GO_bp:go_erk1_and_erk2_cascade
GO_bp:go_lens_fiber_cell_dev...          SET      14     -0.31538   -0.0086334      0.26241      0.88528 GO_bp:go_lens_fiber_cell_development
GO_bp:go_syncytium_formation             SET      51     -0.29189    -0.015236      0.12759      0.98892 GO_bp:go_syncytium_formation
GO_bp:go_positive_regulation...494       SET      20     -0.11327   -0.0037056      0.21782      0.69847 GO_bp:go_positive_regulation_of_mesonephros_development
GO_bp:go_glycoside_metabolic...          SET      10      0.10015    0.0023172      0.31258      0.37434 GO_bp:go_glycoside_metabolic_process
GO_bp:go_heterotypic_cell_ce...          SET      58     -0.11018   -0.0061321      0.12458      0.81176 GO_bp:go_heterotypic_cell_cell_adhesion
GO_bp:go_negative_regulation...297       SET      14    -0.061756   -0.0016906      0.23586      0.60327 GO_bp:go_negative_regulation_of_homotypic_cell_cell_adhesion
GO_bp:go_prostanoid_biosynth...          SET      24     -0.27478   -0.0098459      0.19435      0.92129 GO_bp:go_prostanoid_biosynthetic_process
GO_bp:go_positive_regulation...265       SET      13      0.57383     0.015138      0.22759     0.005851 GO_bp:go_positive_regulation_of_erad_pathway
GO_bp:go_astrocyte_developme...          SET      37    -0.030044   -0.0013362      0.14738      0.58076 GO_bp:go_astrocyte_development
GO_bp:go_tyrosine_phosphoryl...          SET      75     -0.12897    -0.008158      0.10508      0.89013 GO_bp:go_tyrosine_phosphorylation_of_stat_protein
GO_bp:go_metaphase_plate_con...          SET      57      0.10174     0.005613      0.11149      0.18076 GO_bp:go_metaphase_plate_congression
GO_bp:go_positive_regulation...543       SET      53     0.095359    0.0050738      0.12384      0.22065 GO_bp:go_positive_regulation_of_myeloid_leukocyte_differentiation
GO_bp:go_positive_regulation...41        SET     165    -0.012029   -0.0011259      0.06597      0.57234 GO_bp:go_positive_regulation_of_apoptotic_signaling_pathway
GO_bp:go_cellular_response_t...1         SET     300     0.065263    0.0082065     0.052046      0.10494 GO_bp:go_cellular_response_to_abiotic_stimulus
GO_bp:go_response_to_hydroge...          SET     128     0.061371    0.0050644     0.077074      0.21294 GO_bp:go_response_to_hydrogen_peroxide
GO_bp:go_regulation_of_devel...3         SET      16     -0.10922   -0.0031962      0.22887       0.6834 GO_bp:go_regulation_of_developmental_pigmentation
GO_bp:go_negative_regulation...639       SET      22     -0.27735   -0.0095155      0.18757      0.93037 GO_bp:go_negative_regulation_of_striated_muscle_cell_apoptotic_process
GO_bp:go_positive_regulation...34        SET      47     -0.07709   -0.0038632       0.1221       0.7361 GO_bp:go_positive_regulation_of_anion_transport
GO_bp:go_inner_ear_receptor_...1         SET      39     0.077008    0.0035161      0.14337       0.2956 GO_bp:go_inner_ear_receptor_cell_development
GO_bp:go_regulation_of_monoc...1         SET      24     -0.31816      -0.0114      0.17611      0.96458 GO_bp:go_regulation_of_monocyte_chemotaxis
GO_bp:go_t_cell_selection                SET      46      -0.1068   -0.0052951      0.13903       0.7788 GO_bp:go_t_cell_selection
GO_bp:go_negative_chemotaxis             SET      40     -0.12798   -0.0059178      0.15034      0.80268 GO_bp:go_negative_chemotaxis
GO_bp:go_phagocytosis_recogn...          SET      15     -0.02607  -0.00073868      0.24191      0.54291 GO_bp:go_phagocytosis_recognition
GO_bp:go_response_to_molecul...          SET     323    -0.013023   -0.0016981     0.051237      0.60032 GO_bp:go_response_to_molecule_of_bacterial_origin
GO_bp:go_developmental_growth            SET     599     0.018962    0.0033417     0.038752      0.31231 GO_bp:go_developmental_growth
