# TOTAL_GENES = 19126
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_g_protein_coupled_a...          SET      19      0.14659     0.004618      0.21341      0.24608 GO_bp:go_g_protein_coupled_acetylcholine_receptor_signaling_pathway
GO_bp:go_tachykinin_receptor...          SET       8  -0.00080935   -1.655e-05      0.33364      0.50097 GO_bp:go_tachykinin_receptor_signaling_pathway
GO_bp:go_positive_regulation...832       SET      18    0.0045365   0.00013911      0.22035      0.49179 GO_bp:go_positive_regulation_of_transcription_of_notch_receptor_target
GO_bp:go_cytoplasmic_sequest...1         SET       4      0.76926     0.011124      0.50938     0.065506 GO_bp:go_cytoplasmic_sequestering_of_nf_kappab
GO_bp:go_activation_of_jnkk_...          SET      10      0.38574    0.0088182      0.29613     0.096359 GO_bp:go_activation_of_jnkk_activity
GO_bp:go_sperm_axoneme_assem...          SET      12     -0.36025    -0.009021      0.23008      0.94129 GO_bp:go_sperm_axoneme_assembly
GO_bp:go_penetration_of_zona...          SET       8       0.1971    0.0040303      0.30477      0.25892 GO_bp:go_penetration_of_zona_pellucida
GO_bp:go_fusion_of_sperm_to_...          SET      16    -0.087246   -0.0025224      0.21606      0.65682 GO_bp:go_fusion_of_sperm_to_egg_plasma_membrane_involved_in_single_fertilization
GO_bp:go_egg_activation                  SET       5      0.16102    0.0026031       0.3223      0.30869 GO_bp:go_egg_activation
GO_bp:go_zygotic_determinati...          SET       6      0.18328    0.0032458      0.46193      0.34577 GO_bp:go_zygotic_determination_of_anterior_posterior_axis_embryo
GO_bp:go_thorax_and_anterior...          SET       5      0.40185    0.0064968      0.51838      0.21911 GO_bp:go_thorax_and_anterior_abdomen_determination
GO_bp:go_compartment_pattern...          SET       5     -0.85247    -0.013782      0.43649      0.97458 GO_bp:go_compartment_pattern_specification
GO_bp:go_negative_regulation...461       SET       5    -0.053765  -0.00086922      0.42773      0.55001 GO_bp:go_negative_regulation_of_neuroblast_proliferation
GO_bp:go_foregut_morphogenes...          SET      10     -0.12268   -0.0028046      0.32792      0.64584 GO_bp:go_foregut_morphogenesis
GO_bp:go_mesodermal_cell_fat...2         SET      14     -0.22364   -0.0060485      0.19894      0.86951 GO_bp:go_mesodermal_cell_fate_specification
GO_bp:go_gonadal_mesoderm_de...          SET       2      0.38089    0.0038948      0.66415      0.28316 GO_bp:go_gonadal_mesoderm_development
GO_bp:go_dosage_compensation             SET      18     0.013111   0.00040204      0.18159      0.47122 GO_bp:go_dosage_compensation
GO_bp:go_sensory_perception_...6         SET     391     0.016541    0.0023408     0.060971      0.39309 GO_bp:go_sensory_perception_of_smell
GO_bp:go_short_term_memory               SET       9      0.19945    0.0043256      0.29349      0.24839 GO_bp:go_short_term_memory
GO_bp:go_toll_signaling_path...          SET       6     0.070383    0.0012464      0.31172      0.41068 GO_bp:go_toll_signaling_pathway
GO_bp:go_mesodermal_cell_mig...          SET       4       0.3017    0.0043628      0.45897      0.25548 GO_bp:go_mesodermal_cell_migration
GO_bp:go_retrograde_axonal_t...          SET      15      0.16802    0.0047036      0.20147      0.20216 GO_bp:go_retrograde_axonal_transport
GO_bp:go_spermidine_metaboli...          SET       3      0.13439     0.001683      0.54385      0.40242 GO_bp:go_spermidine_metabolic_process
GO_bp:go_opsonization                    SET      12     -0.44747    -0.011205      0.27395       0.9488 GO_bp:go_opsonization
GO_bp:go_regulation_of_g_pro...          SET     137    -0.081925    -0.006909     0.074131      0.86544 GO_bp:go_regulation_of_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_positive_regulation...133       SET     873   -0.0011746  -0.00024517      0.02988      0.51568 GO_bp:go_positive_regulation_of_cell_population_proliferation
GO_bp:go_negative_regulation...120       SET     643    -0.012998    -0.002343     0.034425      0.64713 GO_bp:go_negative_regulation_of_cell_population_proliferation
GO_bp:go_intracellular_mrna_...          SET      13   -0.0020874  -5.4404e-05       0.2579      0.50323 GO_bp:go_intracellular_mrna_localization
GO_bp:go_isoprenoid_cataboli...          SET       5    -0.025444  -0.00041135      0.34317      0.52955 GO_bp:go_isoprenoid_catabolic_process
GO_bp:go_adult_feeding_behav...          SET       9     -0.36859   -0.0079939       0.2652      0.91771 GO_bp:go_adult_feeding_behavior
GO_bp:go_germ_cell_migration             SET       9      0.37289    0.0080872      0.27285      0.08588 GO_bp:go_germ_cell_migration
GO_bp:go_regulation_of_synap...5         SET       5     -0.16151   -0.0026111      0.40995       0.6532 GO_bp:go_regulation_of_synaptic_growth_at_neuromuscular_junction
GO_bp:go_granzyme_mediated_a...          SET       6     -0.42432   -0.0075144      0.32596      0.90349 GO_bp:go_granzyme_mediated_apoptotic_signaling_pathway
GO_bp:go_intrinsic_apoptotic...8         SET       8      0.38478    0.0078681      0.33072      0.12232 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_osmotic_stress
GO_bp:go_hormone_mediated_ap...          SET       5     -0.59412   -0.0096051      0.38747      0.93739 GO_bp:go_hormone_mediated_apoptotic_signaling_pathway
GO_bp:go_intrinsic_apoptotic...9         SET      41     0.061952    0.0028654      0.12581      0.31121 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_oxidative_stress
GO_bp:go_activation_of_cyste...3         SET       7      0.26734    0.0051138      0.28907      0.17753 GO_bp:go_activation_of_cysteine_type_endopeptidase_activity_involved_in_apoptotic_process_by_cytochrome_c
GO_bp:go_pentose_phosphate_s...2         SET       7     0.077991    0.0014918      0.29664      0.39631 GO_bp:go_pentose_phosphate_shunt_non_oxidative_branch
GO_bp:go_serine_family_amino...2         SET      10       -0.165    -0.003772      0.26817      0.73081 GO_bp:go_serine_family_amino_acid_catabolic_process
GO_bp:go_pyruvate_family_ami...          SET       5      0.15538     0.002512      0.36041       0.3332 GO_bp:go_pyruvate_family_amino_acid_metabolic_process
GO_bp:go_branched_chain_amin...1         SET      18      0.23361    0.0071634      0.19683      0.11766 GO_bp:go_branched_chain_amino_acid_catabolic_process
GO_bp:go_homoserine_metaboli...          SET       4      0.39503    0.0057123      0.46636      0.19849 GO_bp:go_homoserine_metabolic_process
GO_bp:go_glycoprotein_biosyn...          SET     325   -0.0086296   -0.0011153     0.046708      0.57329 GO_bp:go_glycoprotein_biosynthetic_process
GO_bp:go_vitamin_catabolic_p...          SET      12    -0.010638   -0.0002664      0.29093      0.51458 GO_bp:go_vitamin_catabolic_process
GO_bp:go_nucleoside_metaboli...          SET      46    -0.066793   -0.0032718      0.12428      0.70451 GO_bp:go_nucleoside_metabolic_process
GO_bp:go_nucleoside_monophos...2         SET       5     -0.55439   -0.0089628      0.39605      0.91921 GO_bp:go_nucleoside_monophosphate_catabolic_process
GO_bp:go_purine_nucleoside_m...3         SET      19     -0.18396   -0.0057954      0.18746      0.83678 GO_bp:go_purine_nucleoside_monophosphate_metabolic_process
GO_bp:go_pyrimidine_nucleosi...4         SET      15     -0.61911    -0.017332      0.23544      0.99572 GO_bp:go_pyrimidine_nucleoside_monophosphate_biosynthetic_process
GO_bp:go_nucleoside_diphosph...1         SET       9      -0.3756    -0.008146      0.25643       0.9285 GO_bp:go_nucleoside_diphosphate_biosynthetic_process
GO_bp:go_nucleoside_diphosph...2         SET       7     0.086412    0.0016529      0.27763      0.37781 GO_bp:go_nucleoside_diphosphate_catabolic_process
GO_bp:go_purine_nucleoside_d...2         SET       9     0.076971    0.0016693      0.32482      0.40634 GO_bp:go_purine_nucleoside_diphosphate_metabolic_process
GO_bp:go_purine_nucleoside_d...1         SET       6     -0.56477    -0.010002       0.3147      0.96364 GO_bp:go_purine_nucleoside_diphosphate_biosynthetic_process
GO_bp:go_purine_nucleoside_t...          SET       6      0.38208    0.0067665      0.31652       0.1137 GO_bp:go_purine_nucleoside_triphosphate_catabolic_process
GO_bp:go_purine_deoxyribonuc...2         SET       6      0.45432    0.0080458       0.3222      0.07927 GO_bp:go_purine_deoxyribonucleotide_catabolic_process
GO_bp:go_ribonucleoside_mono...          SET      29     -0.18319   -0.0071282        0.163      0.86947 GO_bp:go_ribonucleoside_monophosphate_biosynthetic_process
GO_bp:go_deoxyribonucleoside...1         SET      10     -0.40988   -0.0093701      0.28145      0.92734 GO_bp:go_deoxyribonucleoside_monophosphate_biosynthetic_process
GO_bp:go_nucleoside_cataboli...          SET      31     0.028136    0.0011319      0.16102      0.43064 GO_bp:go_nucleoside_catabolic_process
GO_bp:go_pyrimidine_deoxyrib...1         SET       6     -0.60567    -0.010726      0.34961      0.95839 GO_bp:go_pyrimidine_deoxyribonucleoside_monophosphate_biosynthetic_process
GO_bp:go_deoxyribonucleoside...2         SET       6        0.122    0.0021606      0.33786      0.35901 GO_bp:go_deoxyribonucleoside_triphosphate_biosynthetic_process
GO_bp:go_deoxyribonucleoside...3         SET       8      0.30207    0.0061769      0.28041      0.14069 GO_bp:go_deoxyribonucleoside_triphosphate_catabolic_process
GO_bp:go_pyrimidine_ribonucl...2         SET      13      -0.3743   -0.0097554      0.21751      0.95735 GO_bp:go_pyrimidine_ribonucleoside_triphosphate_biosynthetic_process
GO_bp:go_purine_deoxyribonuc...1         SET       5       0.5243    0.0084764       0.3482     0.066075 GO_bp:go_purine_deoxyribonucleoside_triphosphate_catabolic_process
GO_bp:go_pyrimidine_ribonucl...3         SET      19     -0.34483    -0.010863      0.18797       0.9667 GO_bp:go_pyrimidine_ribonucleotide_biosynthetic_process
GO_bp:go_pyrimidine_deoxyrib...2         SET       9     -0.25683   -0.0055701      0.27824        0.822 GO_bp:go_pyrimidine_deoxyribonucleotide_biosynthetic_process
GO_bp:go_isopentenyl_diphosp...          SET       5    0.0011398   1.8426e-05      0.37512      0.49879 GO_bp:go_isopentenyl_diphosphate_biosynthetic_process
GO_bp:go_protein_lipoylation             SET       7      0.21821     0.004174      0.33416      0.25688 GO_bp:go_protein_lipoylation
GO_bp:go_glucan_catabolic_pr...          SET      21     -0.17614   -0.0058335       0.1914      0.82128 GO_bp:go_glucan_catabolic_process
GO_bp:go_peptidoglycan_catab...          SET       6     -0.17018   -0.0030138      0.34845      0.68736 GO_bp:go_peptidoglycan_catabolic_process
GO_bp:go_snrna_transcription             SET      71    0.0033402   0.00020314     0.094128      0.48585 GO_bp:go_snrna_transcription
GO_bp:go_trna_transcription              SET       7       0.3203    0.0061267      0.30212      0.14454 GO_bp:go_trna_transcription
GO_bp:go_toxin_biosynthetic_...          SET       5    -0.036075  -0.00058321      0.33213      0.54325 GO_bp:go_toxin_biosynthetic_process
GO_bp:go_putrescine_biosynth...          SET       5      -0.2056   -0.0033239      0.31576      0.74252 GO_bp:go_putrescine_biosynthetic_process
GO_bp:go_detection_of_virus              SET       6    -0.021143  -0.00037443      0.35493      0.52375 GO_bp:go_detection_of_virus
GO_bp:go_response_to_herbici...          SET      12     0.032744   0.00081994       0.2222      0.44142 GO_bp:go_response_to_herbicide
GO_bp:go_response_to_light_i...          SET      11     -0.11358   -0.0027231      0.27169      0.66204 GO_bp:go_response_to_light_intensity
GO_bp:go_phenylpropanoid_met...          SET       7      0.55028     0.010526      0.29124     0.029424 GO_bp:go_phenylpropanoid_metabolic_process
GO_bp:go_response_to_fructose            SET       8     -0.29203   -0.0059714      0.24613      0.88228 GO_bp:go_response_to_fructose
GO_bp:go_carbohydrate_mediat...          SET       8      0.15075    0.0030826       0.3293      0.32355 GO_bp:go_carbohydrate_mediated_signaling
GO_bp:go_abscission                      SET       6       1.1514     0.020391      0.38402    0.0013593 GO_bp:go_abscission
GO_bp:go_post_embryonic_anim...1         SET      11      0.20882    0.0050066      0.27193      0.22127 GO_bp:go_post_embryonic_animal_morphogenesis
GO_bp:go_animal_organ_morpho...          SET    1006    -0.065914    -0.014714     0.028805      0.98893 GO_bp:go_animal_organ_morphogenesis
GO_bp:go_negative_regulation...56        SET    1443      0.04373      0.01155     0.022991     0.028587 GO_bp:go_negative_regulation_of_biosynthetic_process
GO_bp:go_auditory_receptor_c...2         SET       7      0.10237    0.0019582      0.34993      0.38494 GO_bp:go_auditory_receptor_cell_fate_commitment
GO_bp:go_negative_regulation...110       SET       6      0.11808    0.0020912      0.29885      0.34638 GO_bp:go_negative_regulation_of_cell_fate_specification
GO_bp:go_meiotic_chromosome_...1         SET       6     0.019436    0.0003442      0.26706      0.47099 GO_bp:go_meiotic_chromosome_condensation
GO_bp:go_response_to_iron_ii...1         SET       6     -0.40484   -0.0071696      0.35556      0.87256 GO_bp:go_response_to_iron_ii_ion
GO_bp:go_response_to_iron_ii...2         SET       4     -0.19699   -0.0028485      0.55245      0.63929 GO_bp:go_response_to_iron_iii_ion
GO_bp:go_response_to_aluminu...          SET       4    -0.034003   -0.0004917      0.37042      0.53657 GO_bp:go_response_to_aluminum_ion
GO_bp:go_response_to_mycotox...          SET       7     -0.25051   -0.0047917      0.36117      0.75603 GO_bp:go_response_to_mycotoxin
GO_bp:go_specification_of_an...          SET      33     -0.12011   -0.0049849      0.15618      0.77906 GO_bp:go_specification_of_animal_organ_identity
GO_bp:go_pyrimidine_ribonucl...4         SET       5     -0.44064   -0.0071238      0.42078      0.85249 GO_bp:go_pyrimidine_ribonucleotide_salvage
GO_bp:go_embryonic_body_morp...          SET      11      0.10592    0.0025395      0.25152      0.33684 GO_bp:go_embryonic_body_morphogenesis
GO_bp:go_sugar_mediated_sign...          SET       6      0.30559    0.0054119      0.37014      0.20452 GO_bp:go_sugar_mediated_signaling_pathway
GO_bp:go_maintenance_of_dna_...1         SET       5    -0.012352  -0.00019969       0.3926      0.51255 GO_bp:go_maintenance_of_dna_methylation
GO_bp:go_nadh_dehydrogenase_...          SET      57     0.060736    0.0033108      0.10616      0.28362 GO_bp:go_nadh_dehydrogenase_complex_assembly
GO_bp:go_scf_complex_assembly            SET       6     -0.32811   -0.0058107      0.37327       0.8103 GO_bp:go_scf_complex_assembly
GO_bp:go_response_to_seleniu...          SET      10      0.10716    0.0024496       0.2466      0.33195 GO_bp:go_response_to_selenium_ion
GO_bp:go_heat_acclimation                SET       4      0.52892    0.0076484       0.4346      0.11181 GO_bp:go_heat_acclimation
GO_bp:go_regulation_of_anion...1         SET       9     -0.61154    -0.013263      0.31368      0.97438 GO_bp:go_regulation_of_anion_channel_activity
GO_bp:go_cop9_signalosome_as...          SET       5     -0.17729   -0.0028662      0.29714      0.72462 GO_bp:go_cop9_signalosome_assembly
GO_bp:go_histone_h3_k36_meth...          SET      11     0.019019   0.00045598      0.28697      0.47358 GO_bp:go_histone_h3_k36_methylation
GO_bp:go_negative_regulation...109       SET      11     -0.11549   -0.0027689      0.25355      0.67561 GO_bp:go_negative_regulation_of_cell_fate_commitment
GO_bp:go_centriole_centriole...          SET      14      0.24712    0.0066838      0.24291       0.1545 GO_bp:go_centriole_centriole_cohesion
GO_bp:go_negative_regulation...282       SET      10     0.011935   0.00027284      0.28212      0.48313 GO_bp:go_negative_regulation_of_heart_rate
GO_bp:go_regulation_of_signa...2         SET     568   -0.0016299  -0.00027668     0.038106      0.51706 GO_bp:go_regulation_of_signaling_receptor_activity
