region2	reg_region	type	tissue/cell	genes
6:27780000-27790000	6:27782441-27783894	prom	E068	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E069	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E070	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E071	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E072	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E073	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E074	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E081	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E082	ENSG00000182611:ENSG00000196374
6:27790000-27800000	6:27791129-27791917	prom	E053	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E054	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E068	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E069	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E070	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E071	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E072	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E073	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E081	ENSG00000197238
6:27790000-27800000	6:27791129-27791917	prom	E082	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E053	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E054	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E067	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E068	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E069	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E070	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E071	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E072	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E073	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E074	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E081	ENSG00000197238
6:27790000-27800000	6:27792194-27793528	prom	E082	ENSG00000197238
6:27790000-27800000	6:27793769-27793942	prom	E054	NA
6:27790000-27800000	6:27793769-27793942	prom	E070	NA
6:27790000-27800000	6:27793769-27793942	prom	E082	NA
6:27790000-27800000	6:27794478-27794584	prom	E070	NA
6:27790000-27800000	6:27794478-27794584	prom	E082	NA
6:27790000-27800000	6:27797755-27799024	prom	E053	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E054	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E067	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E068	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E070	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E071	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E072	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E073	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E074	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E081	ENSG00000197914
6:27790000-27800000	6:27797755-27799024	prom	E082	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E053	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E054	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E068	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E070	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E071	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E072	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E073	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E074	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E081	ENSG00000197914
6:27790000-27800000	6:27799290-27799774	prom	E082	ENSG00000197914
6:27800000-27810000	6:27803877-27807154	prom	E053	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E054	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E067	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E068	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E069	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E070	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E071	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E072	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E073	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E074	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E081	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27803877-27807154	prom	E082	ENSG00000184348:ENSG00000233822
6:27800000-27810000	6:27807240-27807929	prom	E053	NA
6:27800000-27810000	6:27807240-27807929	prom	E054	NA
6:27800000-27810000	6:27807240-27807929	prom	E067	NA
6:27800000-27810000	6:27807240-27807929	prom	E069	NA
6:27800000-27810000	6:27807240-27807929	prom	E070	NA
6:27800000-27810000	6:27807240-27807929	prom	E071	NA
6:27800000-27810000	6:27807240-27807929	prom	E073	NA
6:27800000-27810000	6:27807240-27807929	prom	E081	NA
6:27800000-27810000	6:27807240-27807929	prom	E082	NA
6:27800001-27840000	6:27803877-27807154	prom	E053	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E054	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E067	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E068	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E069	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E070	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E071	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E072	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E073	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E074	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E081	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27803877-27807154	prom	E082	ENSG00000184348:ENSG00000233822
6:27800001-27840000	6:27807240-27807929	prom	E053	NA
6:27800001-27840000	6:27807240-27807929	prom	E054	NA
6:27800001-27840000	6:27807240-27807929	prom	E067	NA
6:27800001-27840000	6:27807240-27807929	prom	E069	NA
6:27800001-27840000	6:27807240-27807929	prom	E070	NA
6:27800001-27840000	6:27807240-27807929	prom	E071	NA
6:27800001-27840000	6:27807240-27807929	prom	E073	NA
6:27800001-27840000	6:27807240-27807929	prom	E081	NA
6:27800001-27840000	6:27807240-27807929	prom	E082	NA
6:27800001-27840000	6:27831734-27836211	prom	E053	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E054	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E067	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E068	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E069	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E070	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E072	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E073	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E074	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E081	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27831734-27836211	prom	E082	ENSG00000198374:ENSG00000184357
6:27800001-27840000	6:27839177-27842167	prom	E053	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E054	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E068	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E069	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E070	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E071	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E072	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E074	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E081	ENSG00000182572:ENSG00000198558
6:27800001-27840000	6:27839177-27842167	prom	E082	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27831734-27836211	prom	E053	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E054	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E067	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E068	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E069	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E070	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E072	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E073	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E074	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E081	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27831734-27836211	prom	E082	ENSG00000198374:ENSG00000184357
6:27830000-27840000	6:27839177-27842167	prom	E053	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E054	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E068	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E069	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E070	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E071	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E072	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E074	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E081	ENSG00000182572:ENSG00000198558
6:27830000-27840000	6:27839177-27842167	prom	E082	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E053	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E054	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E068	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E069	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E070	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E071	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E072	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E074	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E081	ENSG00000182572:ENSG00000198558
6:27839000-27841000	6:27839177-27842167	prom	E082	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E053	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E054	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E068	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E069	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E070	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E071	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E072	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E074	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E081	ENSG00000182572:ENSG00000198558
6:27840000-27850000	6:27839177-27842167	prom	E082	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E053	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E054	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E068	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E069	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E070	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E071	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E072	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E074	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E081	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27839177-27842167	prom	E082	ENSG00000182572:ENSG00000198558
6:27840001-27880000	6:27857193-27859879	prom	E053	NA
6:27840001-27880000	6:27857193-27859879	prom	E054	NA
6:27840001-27880000	6:27857193-27859879	prom	E070	NA
6:27840001-27880000	6:27857193-27859879	prom	E082	NA
6:27840001-27880000	6:27859938-27861928	prom	E053	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E054	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E067	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E068	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E069	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E070	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E074	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E081	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27859938-27861928	prom	E082	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27840001-27880000	6:27861941-27863735	prom	E053	NA
6:27840001-27880000	6:27861941-27863735	prom	E054	NA
6:27840001-27880000	6:27861941-27863735	prom	E067	NA
6:27840001-27880000	6:27861941-27863735	prom	E068	NA
6:27840001-27880000	6:27861941-27863735	prom	E069	NA
6:27840001-27880000	6:27861941-27863735	prom	E070	NA
6:27840001-27880000	6:27861941-27863735	prom	E071	NA
6:27840001-27880000	6:27861941-27863735	prom	E072	NA
6:27840001-27880000	6:27861941-27863735	prom	E073	NA
6:27840001-27880000	6:27861941-27863735	prom	E074	NA
6:27840001-27880000	6:27861941-27863735	prom	E082	NA
6:27840001-27880000	6:27863766-27863946	prom	E053	NA
6:27840001-27880000	6:27863766-27863946	prom	E054	NA
6:27840001-27880000	6:27863766-27863946	prom	E070	NA
6:27840001-27880000	6:27863766-27863946	prom	E071	NA
6:27840001-27880000	6:27863766-27863946	prom	E082	NA
6:27840001-27880000	6:27870037-27871190	prom	E053	NA
6:27840001-27880000	6:27870037-27871190	prom	E054	NA
6:27840001-27880000	6:27870037-27871190	prom	E067	NA
6:27840001-27880000	6:27870037-27871190	prom	E068	NA
6:27840001-27880000	6:27870037-27871190	prom	E069	NA
6:27840001-27880000	6:27870037-27871190	prom	E070	NA
6:27840001-27880000	6:27870037-27871190	prom	E071	NA
6:27840001-27880000	6:27870037-27871190	prom	E072	NA
6:27840001-27880000	6:27870037-27871190	prom	E073	NA
6:27840001-27880000	6:27870037-27871190	prom	E074	NA
6:27840001-27880000	6:27870037-27871190	prom	E081	NA
6:27840001-27880000	6:27870037-27871190	prom	E082	NA
6:27840001-27880000	6:27871246-27871399	prom	E053	NA
6:27840001-27880000	6:27871246-27871399	prom	E054	NA
6:27840001-27880000	6:27871246-27871399	prom	E067	NA
6:27840001-27880000	6:27871246-27871399	prom	E068	NA
6:27840001-27880000	6:27871246-27871399	prom	E069	NA
6:27840001-27880000	6:27871246-27871399	prom	E070	NA
6:27840001-27880000	6:27871246-27871399	prom	E071	NA
6:27840001-27880000	6:27871246-27871399	prom	E072	NA
6:27840001-27880000	6:27871246-27871399	prom	E073	NA
6:27840001-27880000	6:27871246-27871399	prom	E081	NA
6:27840001-27880000	6:27871246-27871399	prom	E082	NA
6:27840001-27880000	6:27871504-27871581	prom	E054	NA
6:27840001-27880000	6:27871504-27871581	prom	E068	NA
6:27840001-27880000	6:27871504-27871581	prom	E069	NA
6:27840001-27880000	6:27871504-27871581	prom	E070	NA
6:27840001-27880000	6:27871504-27871581	prom	E071	NA
6:27840001-27880000	6:27871504-27871581	prom	E073	NA
6:27840001-27880000	6:27871504-27871581	prom	E081	NA
6:27840001-27880000	6:27871504-27871581	prom	E082	NA
6:27850000-27860000	6:27857193-27859879	prom	E053	NA
6:27850000-27860000	6:27857193-27859879	prom	E054	NA
6:27850000-27860000	6:27857193-27859879	prom	E070	NA
6:27850000-27860000	6:27857193-27859879	prom	E082	NA
6:27850000-27860000	6:27859938-27861928	prom	E053	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E054	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E067	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E068	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E069	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E070	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E074	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E081	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27850000-27860000	6:27859938-27861928	prom	E082	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27857193-27859879	prom	E053	NA
6:27859000-27861000	6:27857193-27859879	prom	E054	NA
6:27859000-27861000	6:27857193-27859879	prom	E070	NA
6:27859000-27861000	6:27857193-27859879	prom	E082	NA
6:27859000-27861000	6:27859938-27861928	prom	E053	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E054	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E067	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E068	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E069	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E070	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E074	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E081	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27859000-27861000	6:27859938-27861928	prom	E082	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E053	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E054	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E067	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E068	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E069	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E070	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E074	ENSG00000197153:ENSG00000233224:ENSG00000196331
6:27860000-27870000	6:27859938-27861928	prom	E081	ENSG00000197153:ENSG00000233224:ENSG00000196331
