# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:nikolsky_breast_cancer_16q24_amplicon (set)
# _SET1_  NGENES = 53
# _SET1_  P-VALUE = 3.65481e-07
_SET1_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET9_   ENSG00000126368    17   38249040   38256978     15       5  149369      0.58021     0.073846    3.1863e-14      0.58021
_SET9_   ENSG00000108349    17   38296571   38328436     40       7  134052     -0.67387      0.53862    3.1863e-14     -0.67387
_SET9_   ENSG00000131759    17   38465444   38513094     61      11  137525     -0.52962      0.41643    3.1863e-14     -0.52962
_SET9_   ENSG00000073584    17   38781214   38804760     37       8  150610     -0.34289      0.29275    3.1863e-14     -0.34289
_SET9_   ENSG00000173805    17   39873994   39890896     65       6  156384       -1.243      0.70315    3.1974e-14       -1.243
_SET9_   ENSG00000108774    17   40276994   40307035     57       6  151763      -1.1191      0.62106    3.1974e-14      -1.1191
_SET9_   ENSG00000168610    17   40465342   40540586    130      11  155771      0.33156      0.11088    3.1863e-14      0.33156
_SET9_   ENSG00000108797    17   40834631   40851832     23       5  145165      0.47967     0.072587    3.1863e-14      0.47967
_SET9_   ENSG00000126581    17   40962152   40985367      5       3  148663       0.2327      0.19022    3.1863e-14       0.2327
_SET9_   ENSG00000108852    17   41952725   41987068     90      10  139179      0.77429     0.037686    3.1863e-14      0.77429
_SET9_   ENSG00000131094    17   43037061   43045439     25       7  153564      -2.2303       0.9142    3.1974e-14      -2.2303
_SET9_   ENSG00000120088    17   43699267   43913194    980       9  135312       4.0493    2.521e-09    3.1974e-14       4.0493
_SET9_   ENSG00000186868    17   43971748   44105700    694       5  137834       4.1071   1.0419e-08    3.1974e-14       4.1071
_SET9_   ENSG00000073969    17   44668035   44834830     71       7  149134       4.6013   2.1771e-08    3.1974e-14       4.6013
_SET9_   ENSG00000073861    17   45810610   45823485     42       9  152174     -0.92107      0.54424    3.1863e-14     -0.92107
_SET9_   ENSG00000159224    17   47035916   47045958     34       5  158039       2.6337   0.00029269    3.1974e-14       2.6337
_SET9_   ENSG00000159217    17   47074774   47133012    100      16  152922      0.75333     0.045072    3.1863e-14      0.75333
_SET9_   ENSG00000005884    17   48133332   48167845     80      12  151860      -1.3792      0.73549    3.1974e-14      -1.3792
_SET9_   ENSG00000167100    17   48187404   48207246     35      11  148639      -1.6439      0.77535    3.1974e-14      -1.6439
_SET9_   ENSG00000108819    17   48211104   48227991     24       9  148531     -0.63419      0.40617    3.1863e-14     -0.63419
_SET9_   ENSG00000166292    17   53796988   53809482     12       4  146756      0.23848      0.21507    3.1863e-14      0.23848
_SET9_   ENSG00000264364    17   56160776   56172897     15       5  150954      -1.8638      0.85699    3.1974e-14      -1.8638
_SET9_   ENSG00000005379    17   56378592   56406152     81      14  151058       0.6723      0.06424    3.1863e-14       0.6723
_SET9_   ENSG00000108387    17   56597611   56618179     39      10  144323        2.512     0.000237    3.1974e-14        2.512
_SET9_   ENSG00000108443    17   57970447   58027925     88      12  155661     -0.10766      0.22671    3.1863e-14     -0.10766
_SET9_   ENSG00000170921    17   61086917   61505060    655      28  143642      -1.0973      0.35082    3.1974e-14      -1.0973
_SET9_   ENSG00000007314    17   62015914   62050278     78      15  152355     0.098768      0.16944    3.1863e-14     0.098768
_SET9_   ENSG00000108370    17   63133549   63223821    285      22  150880      -1.2167      0.60384    3.1974e-14      -1.2167
_SET9_   ENSG00000075429    17   64831235   64881603    199      42  152469       -1.925      0.82802    3.1974e-14       -1.925
_SET9_   ENSG00000075461    17   64961026   65029514    201      35  153147      0.14761      0.13876    3.1863e-14      0.14761
_SET9_   ENSG00000123700    17   68164814   68176189     10       4  150460      -1.6025      0.79991    3.1974e-14      -1.6025
_SET9_   ENSG00000172809    17   72199721   72206794     10       4  150734      -1.4907      0.86453    3.1974e-14      -1.4907
_SET9_   ENSG00000109062    17   72744791   72765492     25       8  149849      0.29555      0.12762    3.1863e-14      0.29555
_SET9_   ENSG00000161509    17   72838162   72857627     38       4  156267      -0.5965      0.43888    3.1863e-14      -0.5965
_SET9_   ENSG00000182040    17   72912176   72919351      4       2  145150     -0.16827      0.23228    3.1863e-14     -0.16827
_SET9_   ENSG00000186919    17   74068042   74079747      8       2  155196     -0.63752      0.44032    3.1863e-14     -0.63752
_SET9_   ENSG00000182473    17   74077087   74117657     85       8  155938     -0.46826      0.32732    3.1863e-14     -0.46826
_SET9_   ENSG00000161544    17   74523438   74547257     44       6  155530      0.99416     0.036015    3.1863e-14      0.99416
_SET9_   ENSG00000214140    17   74523668   74549660     50       6  153686       1.0357     0.031098    3.1974e-14       1.0357
_SET9_   ENSG00000108639    17   76164639   76169608     19       5  158766     -0.85294      0.54279    3.1863e-14     -0.85294
_SET9_   ENSG00000035862    17   76849059   76921469    267      25  151629     -0.28473      0.21026    3.1863e-14     -0.28473
_SET9_   ENSG00000167281    17   77085427   77613550   1982     243  155714      -1.4381      0.16215    3.1974e-14      -1.4381
_SET9_   ENSG00000141543    17   78109013   78120982     38       9  153253      -1.8447      0.83342    3.1974e-14      -1.8447
_SET9_   ENSG00000171246    17   78440948   78451643     34       9  152938       2.8012   9.3727e-05    3.1974e-14       2.8012
_SET9_   ENSG00000141564    17   78518619   78940171   1635      67  153969       2.2482   2.9224e-06    3.1974e-14       2.2482
_SET9_   ENSG00000184009    17   79476997   79490873     70      12  144292       1.5089    0.0068528    3.1974e-14       1.5089
_SET9_   ENSG00000186765    17   79495422   79504156     15       7  149264       1.3912     0.015653    3.1974e-14       1.3912
_SET9_   ENSG00000185527    17   79617489   79630142     73       9  151982     -0.44854        0.356    3.1863e-14     -0.44854
_SET9_   ENSG00000169750    17   79989500   79992080      5       2  156409      0.70486      0.13905    3.1863e-14      0.70486
_SET9_   ENSG00000141526    17   80186273   80219005     42      12  151080       1.1237     0.020966    3.1974e-14       1.1237
_SET9_   ENSG00000141551    17   80196899   80231607     24      13  141933       1.1699     0.020972    3.1974e-14       1.1699
_SET9_   ENSG00000177143    18     580367     581524      3       1  158809     -0.88337      0.65371    3.1863e-14     -0.88337
_SET9_   ENSG00000141433    18     904944     912173     27      13  157053     -0.39167      0.33292    3.1863e-14     -0.39167
_SET9_   ENSG00000170579    18    3496030    4455335   3230     294  154123      -2.5576      0.44864    3.1974e-14      -2.5576
_SET9_   ENSG00000082397    18    5392383    5630699    665      63  153047      0.37148     0.041079    3.1863e-14      0.37148
_SET9_   ENSG00000101752    18   19284918   19450918    232      21  153501       0.4177      0.09661    3.1863e-14       0.4177
_SET9_   ENSG00000134489    18   22040593   22059921     60      16  150584       1.7107    0.0045475    3.1974e-14       1.7107
_SET9_   ENSG00000141380    18   23596578   23671181    138      15  151923      -0.7407      0.51516    3.1863e-14      -0.7407
_SET9_   ENSG00000170558    18   25530930   25757410    470      39  152905      -0.9517      0.38699    3.1863e-14      -0.9517
_SET9_   ENSG00000197705    18   30252634   30353025    244      12  156079     -0.26899      0.22234    3.1863e-14     -0.26899
_SET9_   ENSG00000134769    18   32073254   32471808    898      27  144998       1.0057    0.0043393    3.1974e-14       1.0057
_SET9_   ENSG00000152214    18   40323192   40695657    833      49  148532     -0.70394      0.19521    3.1863e-14     -0.70394
_SET9_   ENSG00000132872    18   40847843   40857615      9       3  160644       3.2877   9.5824e-05    3.1974e-14       3.2877
_SET9_   ENSG00000167210    18   44056935   44236996    576      58  152243      0.83135     0.016227    3.1863e-14      0.83135
_SET9_   ENSG00000187323    18   49866542   51057784   4342     107  152370       2.0024   1.4384e-06    3.1974e-14       2.0024
_SET9_   ENSG00000041353    18   52385091   52562747    531      24  146647      0.88221     0.011993    3.1863e-14      0.88221
_SET9_   ENSG00000091157    18   54318574   54698828    890      46  144721     -0.54844      0.14526    3.1863e-14     -0.54844
_SET9_   ENSG00000081923    18   55313658   55470333    467      60  152460     -0.79129      0.31943    3.1863e-14     -0.79129
_SET9_   ENSG00000166569    18   56942388   56985881    160      17  154767      0.72213     0.041873    3.1863e-14      0.72213
_SET9_   ENSG00000081913    18   60382672   60647666    420      26  141661    -0.047395      0.10472    3.1863e-14    -0.047395
_SET9_   ENSG00000166342    18   70409549   70535381    503      38  150975      -1.4124      0.51961    3.1974e-14      -1.4124
_SET9_   ENSG00000197971    18   74690783   74845639    692     101  155440     -0.83592      0.33728    3.1863e-14     -0.83592
_SET9_   ENSG00000141933    19     507299     519654     49      14  147391     -0.75692      0.42467    3.1863e-14     -0.75692
_SET9_   ENSG00000172270    19     571297     583493     83      12  153546      -1.1559      0.61967    3.1974e-14      -1.1559
_SET9_   ENSG00000070404    19     676392     683385     12       4  157235      0.40715      0.13314    3.1863e-14      0.40715
_SET9_   ENSG00000099864    19     708953     748329    201      39  151248      0.66839      0.04165    3.1863e-14      0.66839
_SET9_   ENSG00000116032    19    1000418    1009731     74      14  151236      0.99595     0.024852    3.1863e-14      0.99595
_SET9_   ENSG00000099625    19    1228286    1238026     20       6  153251        2.474   0.00059821    3.1974e-14        2.474
_SET9_   ENSG00000099617    19    1286153    1301430     30       5  151144     -0.10907      0.28191    3.1863e-14     -0.10907
_SET9_   ENSG00000115286    19    1383526    1395583     37       8  155882       2.1543    0.0017075    3.1974e-14       2.1543
_SET9_   ENSG00000115255    19    1491165    1497926     27       4  153062      -1.3109      0.68569    3.1974e-14      -1.3109
_SET9_   ENSG00000129968    19    1876809    1885546     17       3  156687       1.1152     0.028065    3.1974e-14       1.1152
_SET9_   ENSG00000065000    19    2100988    2164464    242      25  151667        3.072   1.8764e-05    3.1974e-14        3.072
_SET9_   ENSG00000104969    19    2754712    2783369     71       6  152864       2.7566   0.00018202    3.1974e-14       2.7566
_SET9_   ENSG00000088256    19    3094408    3124002    138      20  152654     -0.54945      0.32735    3.1863e-14     -0.54945
_SET9_   ENSG00000186111    19    3630181    3700477    177      24  153615     -0.74246      0.40737    3.1863e-14     -0.74246
_SET9_   ENSG00000011132    19    3750817    3761697     42       9  148749     -0.60898       0.3643    3.1863e-14     -0.60898
_SET9_   ENSG00000167654    19    3879862    3928077    130      33  154345     -0.66931      0.40216    3.1863e-14     -0.66931
_SET9_   ENSG00000141985    19    4360367    4400544     95      18  147163      -1.3407      0.65014    3.1974e-14      -1.3407
_SET9_   ENSG00000105426    19    5158506    5340814    614      78  152443       1.0165     0.010602    3.1974e-14       1.0165
_SET9_   ENSG00000171119    19    5823813    5828335     10       5  158136      -2.7776      0.98171    3.1974e-14      -2.7776
_SET9_   ENSG00000104833    19    6494330    6502859     21       9  152957     -0.23342      0.28276    3.1863e-14     -0.23342
_SET9_   ENSG00000171105    19    7112266    7294045    713      75  155395     -0.22699      0.12549    3.1863e-14     -0.22699
_SET9_   ENSG00000174788    19    7696497    7698634      8       1  154010      0.15035      0.18477    3.1863e-14      0.15035
_SET9_   ENSG00000185236    19    8454865    8469318     55      11  151060      -0.4635       0.3138    3.1863e-14      -0.4635
_SET9_   ENSG00000127445    19    9945933    9960358     25       6  153965      0.38926      0.11248    3.1863e-14      0.38926
_SET9_   ENSG00000079805    19   10828755   10944164    284      25  150705     0.029764      0.14475    3.1867e-14     0.029764
_SET9_   ENSG00000127616    19   11071598   11176071    273      20  149611     -0.79011      0.38806    3.1863e-14     -0.79011
_SET9_   ENSG00000130164    19   11200038   11244492    153      21  154341     -0.85826      0.44724    3.1863e-14     -0.85826
_SET9_   ENSG00000105514    19   11432722   11456946     72       7  150612       0.8738     0.059063    3.1863e-14       0.8738
_SET9_   ENSG00000104915    19   13254872   13261197      9       3  157356       1.6952    0.0086137    3.1974e-14       1.6952
_SET9_   ENSG00000141837    19   13317256   13734804   1496     157  153370       1.4225   0.00039949    3.1974e-14       1.4225
_SET9_   ENSG00000072062    19   14202500   14228896     30       8  153313      -0.1646      0.30711    3.1863e-14      -0.1646
_SET9_   ENSG00000072071    19   14260750   14316999    124      24  154937       1.0474     0.028711    3.1974e-14       1.0474
