# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_cytokine_production...1         SET      96    -0.084856   -0.0060383      0.11041      0.77892 GO_bp:go_cytokine_production_involved_in_immune_response
GO_bp:go_deoxyribose_phospha...2         SET      20      0.11783    0.0038348      0.22539      0.30057 GO_bp:go_deoxyribose_phosphate_catabolic_process
GO_bp:go_heart_valve_develop...          SET      55     -0.16055   -0.0086569      0.15559      0.84893 GO_bp:go_heart_valve_development
GO_bp:go_glycosyl_compound_m...          SET      57    0.0093696   0.00051429      0.13954      0.47323 GO_bp:go_glycosyl_compound_metabolic_process
GO_bp:go_regulation_of_tumor...          SET      54    -0.088067   -0.0047054      0.14136      0.73335 GO_bp:go_regulation_of_tumor_necrosis_factor_mediated_signaling_pathway
GO_bp:go_peptidyl_tyrosine_m...          SET     347    -0.038665   -0.0051959     0.059481      0.74216 GO_bp:go_peptidyl_tyrosine_modification
GO_bp:go_leukocyte_cell_cell...          SET     311    -0.053707   -0.0068393     0.063363      0.80167 GO_bp:go_leukocyte_cell_cell_adhesion
GO_bp:go_negative_regulation...364       SET      11     -0.65304    -0.015766      0.34332      0.97141 GO_bp:go_negative_regulation_of_leukocyte_degranulation
GO_bp:go_nuclear_pore_comple...          SET       9    -0.046931   -0.0010249      0.33297      0.55604 GO_bp:go_nuclear_pore_complex_assembly
GO_bp:go_protein_localizatio...35        SET     876     0.051304     0.010796     0.035334     0.073265 GO_bp:go_protein_localization_to_organelle
GO_bp:go_phosphatidylethanol...2         SET      15     -0.14395   -0.0040579      0.25573      0.71325 GO_bp:go_phosphatidylethanolamine_biosynthetic_process
GO_bp:go_endocytic_recycling             SET      43      0.17787     0.008483       0.1473      0.11363 GO_bp:go_endocytic_recycling
GO_bp:go_cellular_response_t...101       SET     180    -0.020672   -0.0020098     0.074156      0.60979 GO_bp:go_cellular_response_to_radiation
GO_bp:go_positive_regulation...834       SET      26     -0.08939   -0.0033165      0.21592      0.66056 GO_bp:go_positive_regulation_of_transcription_regulatory_region_dna_binding
GO_bp:go_positive_regulation...210       SET      31    -0.088119   -0.0035694      0.18714      0.68113 GO_bp:go_positive_regulation_of_dendrite_morphogenesis
GO_bp:go_superoxide_anion_ge...          SET      29     -0.15565   -0.0060983      0.18481      0.80016 GO_bp:go_superoxide_anion_generation
GO_bp:go_cellular_response_t...62        SET      87     -0.15948    -0.010806      0.11755      0.91255 GO_bp:go_cellular_response_to_ketone
GO_bp:go_positive_regulation...395       SET      15      0.22083     0.006225      0.27635      0.21212 GO_bp:go_positive_regulation_of_interleukin_17_production
GO_bp:go_negative_regulation...36        SET     211    -0.023515   -0.0024732     0.071333      0.62917 GO_bp:go_negative_regulation_of_apoptotic_signaling_pathway
GO_bp:go_multicellular_organ...4         SET     462    -0.083282    -0.012873     0.051113      0.94837 GO_bp:go_multicellular_organismal_homeostasis
GO_bp:go_negative_regulation...101       SET     103     -0.01725   -0.0012712      0.10245      0.56685 GO_bp:go_negative_regulation_of_cell_cycle_g1_s_phase_transition
GO_bp:go_regulation_of_mitoc...6         SET      43      0.47033     0.022431      0.14535   0.00060743 GO_bp:go_regulation_of_mitochondrial_outer_membrane_permeabilization_involved_in_apoptotic_signaling_pathway
GO_bp:go_regulation_of_signa...1         SET     173    -0.023955   -0.0022837     0.077191      0.62185 GO_bp:go_regulation_of_signal_transduction_by_p53_class_mediator
GO_bp:go_uronic_acid_metabol...          SET      20     -0.59273    -0.019291      0.39322      0.93413 GO_bp:go_uronic_acid_metabolic_process
GO_bp:go_regulation_of_delay...          SET      17      0.23383    0.0070169      0.28373      0.20493 GO_bp:go_regulation_of_delayed_rectifier_potassium_channel_activity
GO_bp:go_positive_regulation...193       SET     421     -0.04071   -0.0060137      0.05385      0.77517 GO_bp:go_positive_regulation_of_cytokine_production
GO_bp:go_gamete_generation               SET     613    -0.030551   -0.0054174     0.042072      0.76613 GO_bp:go_gamete_generation
GO_bp:go_kidney_mesenchyme_d...          SET      18      0.18774    0.0057968      0.27001      0.24344 GO_bp:go_kidney_mesenchyme_development
GO_bp:go_replicative_senesce...          SET      13     -0.17752   -0.0046587      0.30726      0.71828 GO_bp:go_replicative_senescence
GO_bp:go_regulation_of_cellu...1         SET     367     0.044596    0.0061598     0.053009       0.2001 GO_bp:go_regulation_of_cellular_amide_metabolic_process
GO_bp:go_cochlea_development             SET      48     0.030758    0.0015496      0.15931      0.42345 GO_bp:go_cochlea_development
GO_bp:go_histone_h2a_acetyla...          SET      13     0.062646    0.0016441      0.29355       0.4155 GO_bp:go_histone_h2a_acetylation
GO_bp:go_dna_replication_dep...          SET      26      -0.1244   -0.0046154      0.21577      0.71787 GO_bp:go_dna_replication_dependent_nucleosome_organization
GO_bp:go_cellular_component_...5         SET    1065     0.088889     0.020517     0.034469     0.004961 GO_bp:go_cellular_component_morphogenesis
GO_bp:go_cell_aging                      SET     101    -0.010434  -0.00076144      0.10227      0.54063 GO_bp:go_cell_aging
GO_bp:go_negative_regulation...402       SET      14     0.084614    0.0023044      0.24478      0.36479 GO_bp:go_negative_regulation_of_megakaryocyte_differentiation
GO_bp:go_activation_of_mapkk...2         SET      11     -0.57389    -0.013855      0.31621      0.96522 GO_bp:go_activation_of_mapkkk_activity
GO_bp:go_rrna_3_end_processi...          SET       9      0.22966    0.0050154      0.37578      0.27056 GO_bp:go_rrna_3_end_processing
GO_bp:go_glutathione_metabol...          SET      38    -0.031612   -0.0014175      0.17196      0.57293 GO_bp:go_glutathione_metabolic_process
GO_bp:go_positive_regulation...678       SET    1135    -0.022731   -0.0054057     0.032932      0.75498 GO_bp:go_positive_regulation_of_protein_modification_process
GO_bp:go_pyrimidine_containi...5         SET      10    0.0068384   0.00015742      0.32049      0.49149 GO_bp:go_pyrimidine_containing_compound_transmembrane_transport
GO_bp:go_energy_homeostasis              SET      34    -0.038947   -0.0016521       0.1877      0.58219 GO_bp:go_energy_homeostasis
GO_bp:go_negative_regulation...658       SET      18      0.15435    0.0047657      0.24872      0.26744 GO_bp:go_negative_regulation_of_t_cell_mediated_immunity
GO_bp:go_dephosphorylation               SET     446    -0.028825   -0.0043797     0.049988       0.7179 GO_bp:go_dephosphorylation
GO_bp:go_maternal_process_in...1         SET      59     -0.29218    -0.016315      0.14814       0.9757 GO_bp:go_maternal_process_involved_in_female_pregnancy
GO_bp:go_positive_regulation...109       SET     241    -0.087762   -0.0098566     0.071909      0.88885 GO_bp:go_positive_regulation_of_cell_cell_adhesion
GO_bp:go_early_endosome_to_g...          SET       8     -0.16477   -0.0033927      0.34161      0.68521 GO_bp:go_early_endosome_to_golgi_transport
GO_bp:go_morphogenesis_of_a_...1         SET     190     0.018273    0.0018247     0.082817      0.41269 GO_bp:go_morphogenesis_of_a_branching_structure
GO_bp:go_intracellular_recep...          SET     262   -0.0016708  -0.00019554     0.067357      0.50989 GO_bp:go_intracellular_receptor_signaling_pathway
GO_bp:go_behavioral_response...1         SET      19      0.62367     0.019784      0.27188     0.010903 GO_bp:go_behavioral_response_to_cocaine
GO_bp:go_histone_mrna_metabo...          SET      25      0.10265    0.0037346      0.18515      0.28966 GO_bp:go_histone_mrna_metabolic_process
GO_bp:go_response_to_parathy...          SET       9      0.31226    0.0068193      0.37103      0.20001 GO_bp:go_response_to_parathyroid_hormone
GO_bp:go_hindbrain_morphogen...          SET      38     0.031576    0.0014158      0.16631      0.42471 GO_bp:go_hindbrain_morphogenesis
GO_bp:go_positive_regulation...644       SET      95    -0.060693   -0.0042965      0.10631      0.71597 GO_bp:go_positive_regulation_of_production_of_molecular_mediator_of_immune_response
GO_bp:go_high_density_lipopr...3         SET      17      0.32015    0.0096071       0.2679      0.11605 GO_bp:go_high_density_lipoprotein_particle_remodeling
GO_bp:go_positive_regulation...655       SET      19     0.088592    0.0028103       0.2402      0.35613 GO_bp:go_positive_regulation_of_protein_depolymerization
GO_bp:go_muscle_hypertrophy              SET      85     -0.10896   -0.0072979      0.12038      0.81729 GO_bp:go_muscle_hypertrophy
GO_bp:go_humoral_immune_resp...2         SET      46     -0.33018    -0.016286      0.18919      0.95952 GO_bp:go_humoral_immune_response_mediated_by_circulating_immunoglobulin
GO_bp:go_negative_regulation...551       SET      24    -0.094775   -0.0033786      0.19571       0.6859 GO_bp:go_negative_regulation_of_protein_localization_to_cell_periphery
GO_bp:go_regulation_of_phosp...11        SET      15      -0.2736   -0.0077126      0.31203      0.80971 GO_bp:go_regulation_of_phospholipid_biosynthetic_process
GO_bp:go_multicellular_organ...8         SET     190      0.32391     0.032345     0.083767   5.5337e-05 GO_bp:go_multicellular_organismal_signaling
GO_bp:go_negative_regulation...192       SET     879    -0.016797   -0.0035404     0.037367      0.67346 GO_bp:go_negative_regulation_of_developmental_process
GO_bp:go_regulation_of_homot...          SET      24      -0.1621   -0.0057784      0.21788      0.77155 GO_bp:go_regulation_of_homotypic_cell_cell_adhesion
GO_bp:go_organic_hydroxy_com...1         SET     247     0.051184    0.0058187      0.06775      0.22498 GO_bp:go_organic_hydroxy_compound_biosynthetic_process
GO_bp:go_fucosylation                    SET      20     -0.12734   -0.0041445      0.24651      0.69727 GO_bp:go_fucosylation
GO_bp:go_regulation_of_type_...4         SET      30     0.052386    0.0020876      0.17125      0.37984 GO_bp:go_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_rhythmic_process                SET     270     0.091075     0.010818     0.066093     0.084114 GO_bp:go_rhythmic_process
GO_bp:go_neuromuscular_proce...3         SET      15     -0.40876    -0.011522      0.25847       0.9431 GO_bp:go_neuromuscular_process_controlling_posture
GO_bp:go_myotube_differentia...          SET      96     0.021809    0.0015519      0.10713      0.41934 GO_bp:go_myotube_differentiation
GO_bp:go_steroid_hormone_med...          SET     175     0.028388    0.0027217     0.081235      0.36338 GO_bp:go_steroid_hormone_mediated_signaling_pathway
GO_bp:go_regulation_of_respo...1         SET     129    -0.061088   -0.0050347     0.093556      0.74311 GO_bp:go_regulation_of_response_to_biotic_stimulus
GO_bp:go_positive_regulation...138       SET       9    -0.025992  -0.00056763      0.36642      0.52828 GO_bp:go_positive_regulation_of_cell_size
GO_bp:go_detection_of_light_...2         SET      15    -0.049334   -0.0013907      0.28681      0.56828 GO_bp:go_detection_of_light_stimulus_involved_in_sensory_perception
GO_bp:go_protein_localizatio...6         SET      58      -0.0687   -0.0038037       0.1401      0.68806 GO_bp:go_protein_localization_to_cell_surface
GO_bp:go_regulation_of_super...3         SET      30     -0.26011    -0.010365      0.18139       0.9242 GO_bp:go_regulation_of_superoxide_metabolic_process
GO_bp:go_peptidyl_proline_mo...          SET      45     0.088158    0.0043009      0.14805      0.27577 GO_bp:go_peptidyl_proline_modification
GO_bp:go_positive_regulation...566       SET      13     0.084934     0.002229      0.26786      0.37559 GO_bp:go_positive_regulation_of_neuron_migration
GO_bp:go_regulation_of_long_...2         SET      25       0.4441     0.016157      0.19579     0.011665 GO_bp:go_regulation_of_long_term_neuronal_synaptic_plasticity
GO_bp:go_phospholipid_transp...          SET      87     0.011551    0.0007827      0.12029      0.46175 GO_bp:go_phospholipid_transport
GO_bp:go_acrosome_reaction               SET      33      0.12607    0.0052684      0.18776      0.25099 GO_bp:go_acrosome_reaction
GO_bp:go_somatic_stem_cell_d...          SET      22      -0.1961   -0.0066934      0.21414       0.8201 GO_bp:go_somatic_stem_cell_division
GO_bp:go_histone_mrna_catabo...          SET      12      0.21445    0.0054074      0.31107      0.24529 GO_bp:go_histone_mrna_catabolic_process
GO_bp:go_acetyl_coa_biosynth...1         SET      19     -0.21446   -0.0068032      0.23563      0.81863 GO_bp:go_acetyl_coa_biosynthetic_process
GO_bp:go_response_to_arsenic...          SET      28      0.13513    0.0052025      0.19754      0.24698 GO_bp:go_response_to_arsenic_containing_substance
GO_bp:go_regulation_of_dna_b...3         SET     100      0.15311     0.011119      0.10645     0.075169 GO_bp:go_regulation_of_dna_biosynthetic_process
GO_bp:go_fibroblast_growth_f...2         SET     103     0.061616    0.0045408      0.10535      0.27931 GO_bp:go_fibroblast_growth_factor_receptor_signaling_pathway
GO_bp:go_cardiolipin_metabol...          SET       6     -0.51707   -0.0092207      0.47224      0.86322 GO_bp:go_cardiolipin_metabolic_process
GO_bp:go_regulation_of_cell_...13        SET     103    -0.056339   -0.0041519     0.099567      0.71425 GO_bp:go_regulation_of_cell_cycle_arrest
GO_bp:go_regulation_of_mrna_...7         SET      89      0.17585     0.012051      0.10284     0.043639 GO_bp:go_regulation_of_mrna_splicing_via_spliceosome
GO_bp:go_regulation_of_anato...1         SET     996     0.020432    0.0045695     0.035557      0.28278 GO_bp:go_regulation_of_anatomical_structure_morphogenesis
GO_bp:go_female_gamete_gener...          SET     125     -0.16419    -0.013322     0.090418       0.9653 GO_bp:go_female_gamete_generation
GO_bp:go_plasma_membrane_fus...          SET      19     -0.15368    -0.004875      0.23757      0.74114 GO_bp:go_plasma_membrane_fusion
GO_bp:go_extracellular_matri...3         SET      75    -0.083433   -0.0052506      0.12751      0.74355 GO_bp:go_extracellular_matrix_disassembly
GO_bp:go_protein_homooligome...          SET     329    -0.051605   -0.0067558     0.057194      0.81654 GO_bp:go_protein_homooligomerization
GO_bp:go_regulation_of_oxida...2         SET      56    0.0094019   0.00051153      0.14252       0.4737 GO_bp:go_regulation_of_oxidative_stress_induced_cell_death
GO_bp:go_regulation_of_pepti...9         SET      41      0.18091    0.0084254      0.17056      0.14442 GO_bp:go_regulation_of_peptidyl_threonine_phosphorylation
GO_bp:go_heart_trabecula_for...          SET      15     0.060571    0.0017074      0.30089      0.42023 GO_bp:go_heart_trabecula_formation
GO_bp:go_body_fluid_secretion            SET      86    -0.095001   -0.0064001      0.12587      0.77479 GO_bp:go_body_fluid_secretion
GO_bp:go_tor_signaling                   SET     110    -0.059747   -0.0045494     0.096939      0.73116 GO_bp:go_tor_signaling
GO_bp:go_membrane_hyperpolar...          SET      11      0.22665    0.0054717      0.40489      0.28782 GO_bp:go_membrane_hyperpolarization
