region2	reg_region	type	tissue/cell	genes
11:65220000-65230000	11:65221867-65223122	dyadic	E072	ENSG00000173727
11:65220000-65230000	11:65221867-65223122	dyadic	E073	ENSG00000173727
11:65220000-65230000	11:65221867-65223122	dyadic	E074	ENSG00000173727
11:65220000-65230000	11:65221867-65223122	dyadic	E081	ENSG00000173727
11:65220000-65230000	11:65221867-65223122	dyadic	E082	ENSG00000173727
11:65240000-65250000	11:65245645-65245695	dyadic	E053	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E054	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E067	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E068	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E069	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E070	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E071	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E073	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E074	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E081	NA
11:65240000-65250000	11:65245645-65245695	dyadic	E082	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E053	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E054	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E067	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E068	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E069	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E070	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E071	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E072	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E073	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E074	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E081	NA
11:65240000-65250000	11:65245764-65245831	dyadic	E082	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E053	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E054	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E067	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E068	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E069	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E070	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E071	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E072	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E073	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E074	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E081	NA
11:65240000-65250000	11:65245880-65247692	dyadic	E082	NA
11:65250000-65260000	11:65250870-65251004	dyadic	E071	NA
11:65250000-65260000	11:65250870-65251004	dyadic	E072	NA
11:65250000-65260000	11:65250870-65251004	dyadic	E081	NA
11:65250000-65260000	11:65250870-65251004	dyadic	E082	NA
11:65290000-65300000	11:65290197-65291133	dyadic	E082	NA
11:65290000-65300000	11:65291313-65293677	dyadic	E053	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E054	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E067	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E068	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E069	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E070	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E071	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E072	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E073	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E074	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E081	ENSG00000142186
11:65290000-65300000	11:65291313-65293677	dyadic	E082	ENSG00000142186
11:65290000-65300000	11:65293685-65293764	dyadic	E053	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E054	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E067	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E068	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E069	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E070	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E071	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E072	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E073	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E074	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E081	NA
11:65290000-65300000	11:65293685-65293764	dyadic	E082	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E053	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E054	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E067	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E068	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E069	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E070	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E071	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E073	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E074	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E081	NA
11:65320000-65330000	11:65324030-65324232	dyadic	E082	NA
11:65330000-65340000	11:65338595-65345835	dyadic	E053	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E054	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E067	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E068	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E069	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E071	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E072	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E073	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E081	ENSG00000176973:ENSG00000173442
11:65330000-65340000	11:65338595-65345835	dyadic	E082	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E053	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E054	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E067	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E068	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E069	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E071	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E072	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E073	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E081	ENSG00000176973:ENSG00000173442
11:65340000-65350000	11:65338595-65345835	dyadic	E082	ENSG00000176973:ENSG00000173442
11:65370000-65380000	11:65378344-65379789	dyadic	E053	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E054	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E067	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E069	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E070	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E071	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E072	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E073	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E074	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E081	NA
11:65370000-65380000	11:65378344-65379789	dyadic	E082	NA
11:65400000-65410000	11:65404925-65406647	dyadic	E053	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E054	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E067	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E068	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E069	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E070	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E071	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E072	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E073	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E074	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E081	ENSG00000213445
11:65400000-65410000	11:65404925-65406647	dyadic	E082	ENSG00000213445
11:65400000-65410000	11:65406850-65410349	dyadic	E071	NA
11:65410000-65420000	11:65406850-65410349	dyadic	E071	NA
11:65480000-65490000	11:65487036-65487161	dyadic	E053	NA
11:65480000-65490000	11:65487036-65487161	dyadic	E072	NA
11:65480000-65490000	11:65487036-65487161	dyadic	E074	NA
11:65480000-65490000	11:65487036-65487161	dyadic	E081	NA
11:65540000-65550000	11:65540448-65540515	dyadic	E074	NA
11:65540000-65550000	11:65541408-65541458	dyadic	E068	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E053	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E067	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E068	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E069	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E071	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E074	NA
11:65540000-65550000	11:65546945-65547009	dyadic	E082	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E053	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E067	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E068	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E069	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E070	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E071	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E072	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E074	NA
11:65540000-65550000	11:65547017-65547071	dyadic	E082	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E053	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E054	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E067	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E068	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E069	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E070	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E071	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E072	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E073	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E074	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E081	NA
11:65600000-65610000	11:65602225-65602371	dyadic	E082	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E053	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E054	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E067	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E068	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E069	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E070	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E071	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E072	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E073	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E074	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E081	NA
11:65600000-65610000	11:65602423-65602473	dyadic	E082	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E053	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E054	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E067	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E068	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E069	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E070	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E071	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E072	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E073	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E074	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E081	NA
11:65600000-65610000	11:65602495-65602666	dyadic	E082	NA
11:65600000-65610000	11:65602878-65602925	dyadic	E054	NA
11:65600000-65610000	11:65602878-65602925	dyadic	E070	NA
11:65600000-65610000	11:65602878-65602925	dyadic	E073	NA
11:65600000-65610000	11:65602878-65602925	dyadic	E081	NA
11:65600000-65610000	11:65602878-65602925	dyadic	E082	NA
11:65600000-65610000	11:65602963-65603025	dyadic	E054	NA
11:65600000-65610000	11:65602963-65603025	dyadic	E070	NA
11:65600000-65610000	11:65602963-65603025	dyadic	E073	NA
11:65600000-65610000	11:65602963-65603025	dyadic	E081	NA
11:65600000-65610000	11:65602963-65603025	dyadic	E082	NA
11:65600000-65610000	11:65603026-65603076	dyadic	E054	NA
11:65600000-65610000	11:65603026-65603076	dyadic	E070	NA
11:65600000-65610000	11:65603026-65603076	dyadic	E073	NA
11:65600000-65610000	11:65603026-65603076	dyadic	E082	NA
11:65600000-65610000	11:65603097-65603147	dyadic	E054	NA
11:65600000-65610000	11:65603097-65603147	dyadic	E070	NA
11:65600000-65610000	11:65603097-65603147	dyadic	E073	NA
11:65600000-65610000	11:65603097-65603147	dyadic	E082	NA
11:65600000-65610000	11:65603196-65603266	dyadic	E054	NA
11:65600000-65610000	11:65603196-65603266	dyadic	E070	NA
11:65600000-65610000	11:65603196-65603266	dyadic	E073	NA
11:65600000-65610000	11:65603196-65603266	dyadic	E082	NA
11:65650000-65660000	11:65657012-65660022	dyadic	E053	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E054	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E067	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E068	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E069	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E070	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E071	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E072	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E073	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E074	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E081	ENSG00000175602
11:65650000-65660000	11:65657012-65660022	dyadic	E082	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E053	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E054	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E067	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E068	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E069	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E070	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E071	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E072	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E073	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E074	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E081	ENSG00000175602
11:65660000-65670000	11:65657012-65660022	dyadic	E082	ENSG00000175602
11:65660000-65670000	11:65660593-65662097	dyadic	E053	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E054	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E067	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E068	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E069	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E071	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E072	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E073	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E074	NA
11:65660000-65670000	11:65660593-65662097	dyadic	E081	NA
11:65660000-65670000	11:65666199-65666426	dyadic	E053	NA
11:65660000-65670000	11:65666199-65666426	dyadic	E074	NA
11:65690000-65700000	11:65695195-65695937	dyadic	E053	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E053	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E054	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E067	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E068	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E069	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E070	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E072	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E073	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E074	NA
11:65770000-65780000	11:65770846-65771095	dyadic	E081	NA
11:65770000-65780000	11:65778740-65779319	dyadic	E071	ENSG00000175315
11:65780000-65790000	11:65789804-65790487	dyadic	E053	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E054	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E067	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E068	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E069	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E070	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E071	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E072	NA
11:65780000-65790000	11:65789804-65790487	dyadic	E074	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E053	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E054	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E067	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E068	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E069	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E070	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E071	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E072	NA
11:65790000-65800000	11:65789804-65790487	dyadic	E074	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E053	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E054	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E067	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E068	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E069	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E070	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E071	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E072	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E073	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E081	NA
11:65810000-65820000	11:65815873-65815973	dyadic	E082	NA
11:65810000-65820000	11:65817762-65817829	dyadic	E053	NA
11:65810000-65820000	11:65817762-65817829	dyadic	E054	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E053	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E067	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E068	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E069	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E071	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E072	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E073	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E074	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E081	NA
11:65820000-65830000	11:65820691-65820761	dyadic	E082	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E053	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E067	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E068	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E069	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E071	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E072	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E073	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E074	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E081	NA
11:65820000-65830000	11:65820778-65820820	dyadic	E082	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E053	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E067	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E068	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E069	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E071	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E072	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E073	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E074	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E081	NA
11:65820000-65830000	11:65820837-65820918	dyadic	E082	NA
11:65830000-65840000	11:65839670-65839841	dyadic	E054	NA
11:65830000-65840000	11:65839670-65839841	dyadic	E069	NA
11:65830000-65840000	11:65839670-65839841	dyadic	E070	NA
11:65830000-65840000	11:65839670-65839841	dyadic	E081	NA
11:65830000-65840000	11:65839670-65839841	dyadic	E082	NA
11:65830000-65840000	11:65839894-65839982	dyadic	E069	NA
11:65830000-65840000	11:65839894-65839982	dyadic	E070	NA
11:65830000-65840000	11:65839894-65839982	dyadic	E081	NA
11:65830000-65840000	11:65839894-65839982	dyadic	E082	NA
11:65840000-65850000	11:65840072-65840198	dyadic	E067	NA
11:65840000-65850000	11:65840072-65840198	dyadic	E070	NA
11:65840000-65850000	11:65840072-65840198	dyadic	E081	NA
11:65840000-65850000	11:65840072-65840198	dyadic	E082	NA
11:65840000-65850000	11:65848605-65849485	dyadic	E068	NA
