# TOTAL_GENES = 19510
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_body_fluid_secretion            SET      93     0.037923    0.0026121      0.09613      0.34661 GO_bp:go_body_fluid_secretion
GO_bp:go_tor_signaling                   SET     112   -0.0089712  -0.00067778     0.077941      0.54582 GO_bp:go_tor_signaling
GO_bp:go_membrane_hyperpolar...          SET      12     -0.13053   -0.0032363      0.27728      0.68109 GO_bp:go_membrane_hyperpolarization
GO_bp:go_positive_regulation...171       SET     167    -0.074847   -0.0068952     0.065164      0.87463 GO_bp:go_positive_regulation_of_chromosome_organization
GO_bp:go_adenylate_cyclase_i...5         SET      85     0.051743    0.0034079      0.10216      0.30626 GO_bp:go_adenylate_cyclase_inhibiting_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_response_to_vitamin             SET      90      0.16023     0.010858      0.10001     0.054581 GO_bp:go_response_to_vitamin
GO_bp:go_regulation_of_atpas...          SET      76    -0.068963   -0.0042959     0.095864      0.76404 GO_bp:go_regulation_of_atpase_activity
GO_bp:go_negative_regulation...638       SET      44     0.028982    0.0013748      0.12495      0.40829 GO_bp:go_negative_regulation_of_stress_activated_protein_kinase_signaling_cascade
GO_bp:go_striated_muscle_cel...3         SET      63    -0.024537   -0.0013921      0.12079      0.58049 GO_bp:go_striated_muscle_cell_proliferation
GO_bp:go_muscle_fiber_develo...          SET      68     0.073495    0.0043315      0.10528      0.24256 GO_bp:go_muscle_fiber_development
GO_bp:go_thalamus_development            SET      14      0.15527     0.004158      0.25787      0.27355 GO_bp:go_thalamus_development
GO_bp:go_positive_regulation...192       SET      62      0.14494     0.008158      0.11192     0.097663 GO_bp:go_positive_regulation_of_cytokine_biosynthetic_process
GO_bp:go_negative_regulation...144       SET      19      0.20196    0.0062995      0.22448      0.18415 GO_bp:go_negative_regulation_of_chemokine_production
GO_bp:go_determination_of_ad...          SET      17     -0.13205   -0.0038964      0.21076      0.73452 GO_bp:go_determination_of_adult_lifespan
GO_bp:go_regulation_of_prote...28        SET      15    -0.017139  -0.00047505       0.2539      0.52691 GO_bp:go_regulation_of_protein_kinase_c_signaling
GO_bp:go_regulation_of_cyste...1         SET     224    -0.054668   -0.0058242     0.061338       0.8136 GO_bp:go_regulation_of_cysteine_type_endopeptidase_activity
GO_bp:go_regulation_of_cellu...24        SET     690     0.024204    0.0044706     0.034013      0.23836 GO_bp:go_regulation_of_cellular_response_to_stress
GO_bp:go_positive_regulation...258       SET     137    0.0073302    0.0006121      0.08364      0.46508 GO_bp:go_positive_regulation_of_epithelial_cell_migration
GO_bp:go_mismatch_repair                 SET      34     0.071059    0.0029639       0.1437      0.31048 GO_bp:go_mismatch_repair
GO_bp:go_macrophage_differen...          SET      40      0.24438     0.011054      0.14767     0.048983 GO_bp:go_macrophage_differentiation
GO_bp:go_pharyngeal_system_d...          SET      26    0.0013005   4.7446e-05      0.20736       0.4975 GO_bp:go_pharyngeal_system_development
GO_bp:go_regulation_of_estab...5         SET      24     -0.22143   -0.0077619      0.17783      0.89347 GO_bp:go_regulation_of_establishment_or_maintenance_of_cell_polarity
GO_bp:go_myelin_assembly                 SET      19     0.032501    0.0010138      0.20389      0.43668 GO_bp:go_myelin_assembly
GO_bp:go_homotypic_cell_cell...          SET      77      0.10065    0.0063108      0.10632      0.17192 GO_bp:go_homotypic_cell_cell_adhesion
GO_bp:go_negative_regulation...223       SET      39     0.036957    0.0016507      0.14967      0.40248 GO_bp:go_negative_regulation_of_epithelial_cell_differentiation
GO_bp:go_error_prone_transle...          SET      20    -0.010782  -0.00034503      0.17273      0.52489 GO_bp:go_error_prone_translesion_synthesis
GO_bp:go_mast_cell_mediated_...          SET      46     0.024032    0.0011656      0.13103      0.42724 GO_bp:go_mast_cell_mediated_immunity
GO_bp:go_positive_regulation...653       SET      21    -0.023629  -0.00077481      0.17533       0.5536 GO_bp:go_positive_regulation_of_protein_deacetylation
GO_bp:go_homeostasis_of_numb...2         SET      30    -0.083959   -0.0032899      0.16769       0.6917 GO_bp:go_homeostasis_of_number_of_cells_within_a_tissue
GO_bp:go_positive_regulation...371       SET     209    -0.080148   -0.0082511     0.062995      0.89836 GO_bp:go_positive_regulation_of_immune_effector_process
GO_bp:go_urogenital_system_d...          SET     329    0.0012544   0.00016152     0.051865      0.49035 GO_bp:go_urogenital_system_development
GO_bp:go_negative_regulation...92        SET     186     0.051611    0.0050153     0.066769      0.21977 GO_bp:go_negative_regulation_of_cell_activation
GO_bp:go_cellular_response_t...4         SET      85     -0.11807   -0.0077768      0.10114      0.87847 GO_bp:go_cellular_response_to_alcohol
GO_bp:go_negative_regulation...433       SET      11      0.13175    0.0031275      0.26638      0.31045 GO_bp:go_negative_regulation_of_monooxygenase_activity
GO_bp:go_peptidyl_tyrosine_a...          SET      38    -0.010353  -0.00045645      0.16143      0.52557 GO_bp:go_peptidyl_tyrosine_autophosphorylation
GO_bp:go_cell_junction_assem...          SET     237     0.013186    0.0014445     0.061845      0.41558 GO_bp:go_cell_junction_assembly
GO_bp:go_lateral_ventricle_d...          SET      13     -0.72121    -0.018611      0.28067      0.99491 GO_bp:go_lateral_ventricle_development
GO_bp:go_macromolecule_catab...          SET    1326   -0.0012054   -0.0003034     0.024182      0.51988 GO_bp:go_macromolecule_catabolic_process
GO_bp:go_interaction_with_sy...          SET      76     0.054559    0.0033987      0.10444      0.30071 GO_bp:go_interaction_with_symbiont
GO_bp:go_regulation_of_polys...          SET      42     -0.16855   -0.0078121      0.13883      0.88763 GO_bp:go_regulation_of_polysaccharide_metabolic_process
GO_bp:go_smoothened_signalin...1         SET     133     0.070314    0.0057858     0.077174      0.18113 GO_bp:go_smoothened_signaling_pathway
GO_bp:go_cell_migration_in_h...          SET      15      0.49753      0.01379      0.23676      0.01781 GO_bp:go_cell_migration_in_hindbrain
GO_bp:go_tripartite_regional...          SET      15     0.025358   0.00070287      0.25913      0.46102 GO_bp:go_tripartite_regional_subdivision
GO_bp:go_organic_cation_tran...          SET      35      0.13052    0.0055235      0.14956      0.19142 GO_bp:go_organic_cation_transport
GO_bp:go_sleep                           SET      30      0.22178    0.0086901      0.17157     0.098073 GO_bp:go_sleep
GO_bp:go_developmental_proce...          SET     643  -6.5607e-05  -1.1713e-05      0.03667      0.50071 GO_bp:go_developmental_process_involved_in_reproduction
GO_bp:go_urate_metabolic_pro...          SET      10     -0.19336   -0.0043766      0.28475      0.75144 GO_bp:go_urate_metabolic_process
GO_bp:go_protein_dephosphory...          SET     306     0.065466    0.0081344     0.049423     0.092658 GO_bp:go_protein_dephosphorylation
GO_bp:go_regulation_of_cellu...14        SET     241     0.037715    0.0041658     0.053843      0.24183 GO_bp:go_regulation_of_cellular_protein_catabolic_process
GO_bp:go_regulation_of_prote...5         SET      48       0.1376    0.0068168      0.13259       0.1497 GO_bp:go_regulation_of_protein_autophosphorylation
GO_bp:go_tetrahydrofolate_in...          SET      10     0.075883    0.0017176      0.28557      0.39523 GO_bp:go_tetrahydrofolate_interconversion
GO_bp:go_response_to_gamma_r...          SET      55    -0.037334   -0.0019795      0.11855      0.62359 GO_bp:go_response_to_gamma_radiation
GO_bp:go_regulation_of_cycli...2         SET     100      0.19597     0.013994     0.090858     0.015513 GO_bp:go_regulation_of_cyclin_dependent_protein_kinase_activity
GO_bp:go_regulation_of_cell_...19        SET    1588    0.0051419     0.001406     0.023333      0.41279 GO_bp:go_regulation_of_cell_death
GO_bp:go_regulation_of_rhodo...          SET      26      0.11222    0.0040941      0.16786       0.2519 GO_bp:go_regulation_of_rhodopsin_mediated_signaling_pathway
GO_bp:go_positive_regulation...662       SET      39     -0.06891    -0.003078       0.1454      0.68222 GO_bp:go_positive_regulation_of_protein_import
GO_bp:go_regulation_of_kerat...1         SET      39     0.057815    0.0025824       0.1492       0.3492 GO_bp:go_regulation_of_keratinocyte_differentiation
GO_bp:go_monovalent_inorgani...2         SET     153    -0.038124   -0.0033629     0.073642      0.69766 GO_bp:go_monovalent_inorganic_cation_homeostasis
GO_bp:go_regulation_of_bmp_s...          SET      84     0.087842    0.0057516      0.10451      0.20032 GO_bp:go_regulation_of_bmp_signaling_pathway
GO_bp:go_heart_process                   SET     277    0.0097467    0.0011531     0.057433      0.43262 GO_bp:go_heart_process
GO_bp:go_muscle_system_proce...          SET     434     0.016023    0.0023631     0.044376      0.35902 GO_bp:go_muscle_system_process
GO_bp:go_mesenchyme_developm...          SET     259    -0.061797   -0.0070729     0.059055      0.85232 GO_bp:go_mesenchyme_development
GO_bp:go_glial_cell_fate_com...          SET      14      0.32861    0.0087998      0.25963      0.10282 GO_bp:go_glial_cell_fate_commitment
GO_bp:go_positive_regulation...688       SET     341     -0.03152   -0.0041306     0.048218      0.74334 GO_bp:go_positive_regulation_of_proteolysis
GO_bp:go_regulation_of_ciliu...1         SET      52    -0.028496   -0.0014692      0.11754      0.59578 GO_bp:go_regulation_of_cilium_assembly
GO_bp:go_activation_of_prote...3         SET      32     -0.15119    -0.006118      0.15546       0.8346 GO_bp:go_activation_of_protein_kinase_b_activity
GO_bp:go_regulation_of_trans...23        SET      14    -0.053855   -0.0014422      0.22134      0.59612 GO_bp:go_regulation_of_translational_initiation_in_response_to_stress
GO_bp:go_anterior_posterior_...1         SET      50      0.11104    0.0056143      0.12974      0.19604 GO_bp:go_anterior_posterior_axis_specification
GO_bp:go_regulation_of_long_...4         SET      43      0.12054    0.0056528      0.14403      0.20133 GO_bp:go_regulation_of_long_term_synaptic_potentiation
GO_bp:go_homologous_chromoso...          SET      54     0.079576    0.0041808      0.11391      0.24241 GO_bp:go_homologous_chromosome_segregation
GO_bp:go_muscle_cell_cellula...          SET      21      0.14641    0.0048011      0.19299      0.22403 GO_bp:go_muscle_cell_cellular_homeostasis
GO_bp:go_t_cell_lineage_comm...          SET      26      -0.1952   -0.0071211      0.18489      0.85444 GO_bp:go_t_cell_lineage_commitment
GO_bp:go_nucleoside_bisphosp...1         SET      67     0.040173    0.0023502      0.10569      0.35193 GO_bp:go_nucleoside_bisphosphate_biosynthetic_process
GO_bp:go_response_to_lithium...          SET      22      0.36683     0.012312      0.18798     0.025507 GO_bp:go_response_to_lithium_ion
GO_bp:go_protein_folding_in_...          SET      16       0.1715    0.0049095      0.23681      0.23447 GO_bp:go_protein_folding_in_endoplasmic_reticulum
GO_bp:go_regulation_of_fatty...4         SET      30     0.040101    0.0015713      0.15439      0.39753 GO_bp:go_regulation_of_fatty_acid_oxidation
GO_bp:go_morphogenesis_of_a_...2         SET     141     0.061745    0.0052302     0.074119      0.20241 GO_bp:go_morphogenesis_of_a_polarized_epithelium
GO_bp:go_regulation_of_dna_t...2         SET     121      0.17948     0.014091     0.080214     0.012632 GO_bp:go_regulation_of_dna_templated_transcription_in_response_to_stress
GO_bp:go_endoderm_formation              SET      51     -0.12467   -0.0063661      0.13286      0.82597 GO_bp:go_endoderm_formation
GO_bp:go_positive_regulation...758       SET      38      0.19987    0.0088124      0.15516     0.098849 GO_bp:go_positive_regulation_of_sprouting_angiogenesis
GO_bp:go_regulation_of_devel...1         SET      13      0.26875    0.0069351      0.24734      0.13863 GO_bp:go_regulation_of_development_heterochronic
GO_bp:go_establishment_of_en...1         SET      40     -0.14405    -0.006516      0.14532      0.83921 GO_bp:go_establishment_of_endothelial_barrier
GO_bp:go_regulation_of_humor...1         SET      68    -0.015551  -0.00091653      0.11765      0.55258 GO_bp:go_regulation_of_humoral_immune_response
GO_bp:go_regulation_of_map_k...          SET     329      0.05023    0.0064677      0.05037      0.15934 GO_bp:go_regulation_of_map_kinase_activity
GO_bp:go_negative_regulation...326       SET      22     0.017583   0.00059011         0.17      0.45881 GO_bp:go_negative_regulation_of_interleukin_1_beta_production
GO_bp:go_regulation_of_gluta...2         SET      15     -0.20274   -0.0056197      0.23835      0.80251 GO_bp:go_regulation_of_glutamate_secretion
GO_bp:go_nls_bearing_protein...          SET      21       0.4652     0.015254      0.20287     0.010928 GO_bp:go_nls_bearing_protein_import_into_nucleus
GO_bp:go_semaphorin_plexin_s...2         SET      13    -0.040706   -0.0010504      0.23994      0.56736 GO_bp:go_semaphorin_plexin_signaling_pathway_involved_in_neuron_projection_guidance
GO_bp:go_histone_h3_k4_trime...          SET      16     -0.40171    -0.011499      0.19872      0.97838 GO_bp:go_histone_h3_k4_trimethylation
GO_bp:go_pre_mirna_processing            SET      15   -0.0073439  -0.00020356      0.23727      0.51235 GO_bp:go_pre_mirna_processing
GO_bp:go_cellular_response_t...32        SET      14    -0.078764   -0.0021092      0.21474      0.64311 GO_bp:go_cellular_response_to_estrogen_stimulus
GO_bp:go_lytic_vacuole_organ...          SET      60    -0.025927   -0.0014356      0.11161      0.59184 GO_bp:go_lytic_vacuole_organization
GO_bp:go_regulation_of_chemo...3         SET     203     0.016848    0.0017097     0.065239      0.39811 GO_bp:go_regulation_of_chemotaxis
GO_bp:go_negative_regulation...593       SET    1544   -0.0016957  -0.00045777     0.023742      0.52847 GO_bp:go_negative_regulation_of_response_to_stimulus
GO_bp:go_meiotic_cell_cycle_...3         SET     185    0.0022655   0.00021956     0.062388      0.48552 GO_bp:go_meiotic_cell_cycle_process
GO_bp:go_regulation_of_plate...1         SET      30      0.12088    0.0047365      0.17821       0.2488 GO_bp:go_regulation_of_platelet_activation
GO_bp:go_negative_regulation...6         SET      53     0.075789    0.0039449       0.1174      0.25929 GO_bp:go_negative_regulation_of_actin_filament_polymerization
GO_bp:go_developmental_cell_...          SET     214     0.015248    0.0015882     0.062511      0.40365 GO_bp:go_developmental_cell_growth
GO_bp:go_spindle_assembly                SET     101     0.018419    0.0013219     0.080164      0.40914 GO_bp:go_spindle_assembly
GO_bp:go_regulation_of_sodiu...3         SET      51     -0.33101    -0.016902      0.14083      0.99062 GO_bp:go_regulation_of_sodium_ion_transmembrane_transporter_activity
GO_bp:go_negative_regulation...33        SET      27    -0.053774   -0.0019991      0.16115      0.63069 GO_bp:go_negative_regulation_of_antigen_receptor_mediated_signaling_pathway
